#Frame      Dih_00146,#Frame      Dih_00147,#Frame      Dih_00148,#Frame      Dih_00149,#Frame      Dih_00150
      59     -31.3021,      59      47.0700,      59     -45.0113,      59      28.1963,      59       2.0750
      60     -34.4713,      60      40.8459,      60     -33.5248,      60      13.0641,      60      13.8409
      61     -42.7362,      61      47.3921,      61     -33.8714,      61       8.7698,      61      22.2247
      62     -31.3638,      62      40.9016,      62     -35.6544,      62      19.8564,      62       5.9364
      63     -39.3581,      63      51.6836,      63     -41.8707,      63      19.6359,      63      11.5693
      64     -39.7646,      64      47.3796,      64     -33.4889,      64      12.2299,      64      17.7279
      65     -40.9771,      65      55.2554,      65     -45.5039,      65      21.3374,      65      12.5927
      66     -34.8156,      66      42.9764,      66     -33.6985,      66      15.3518,      66      11.9837
      67     -41.4074,      67      52.2599,      67     -40.0893,      67      20.0905,      67      12.0258
      68     -45.5819,      68      48.7512,      68     -32.2702,      68       6.8498,      68      25.5973
      69     -37.7134,      69      47.6768,      69     -36.4592,      69      15.9345,      69      13.3416
      70     -42.8777,      70      54.9811,      70     -45.3290,      70      22.3190,      70      14.4831
      71     -42.9920,      71      46.8976,      71     -32.1984,      71       8.6972,      71      23.3345
      72     -35.6637,      72      47.5074,      72     -37.0933,      72      16.5656,      72      12.6500
      73     -38.9908,      73      47.1701,      73     -40.2472,      73      20.4775,      73       9.5342
      74     -34.4498,      74      45.0564,      74     -39.7607,      74      22.1693,      74       6.8525
      75     -36.4586,      75      49.0048,      75     -41.4343,      75      22.1567,      75       8.6947
      76     -37.5774,      76      43.9292,      76     -35.4474,      76      11.5676,      76      17.9867
      77     -35.0671,      77      41.2030,      77     -32.5631,      77      11.6932,      77      15.5835
      78     -36.5700,      78      45.8280,      78     -38.4651,      78      18.2389,      78      10.8137
      79     -40.0244,      79      50.3997,      79     -36.8447,      79      15.5989,      79      16.5731
      80     -32.9034,      80      41.1957,      80     -32.6100,      80      12.3359,      80      12.7722
      81     -30.4418,      81      43.5939,      81     -40.4287,      81      23.5322,      81       3.9403
      82     -50.7740,      82      57.5339,      82     -43.1008,      82      13.6172,      82      22.4255
      83     -42.2204,      83      51.1703,      83     -41.1960,      83      18.5212,      83      15.2306
      84     -42.6406,      84      50.8002,      84     -36.9338,      84      12.9191,      84      18.1921
      85     -31.9969,      85      44.1691,      85     -35.6592,      85      19.9522,      85       6.2887
      86     -39.1344,      86      45.7246,      86     -34.3621,      86      10.6913,      86      18.0689
      87     -35.5468,      87      42.8877,      87     -37.5497,      87      19.3370,      87      10.0685
      88     -46.4190,      88      55.1090,      88     -44.2347,      88      18.4935,      88      17.6087
      89     -35.4396,      89      45.1690,      89     -36.5547,      89      15.2481,      89      11.9356
      90     -43.4410,      90      45.8332,      90     -31.7334,      90       8.3213,      90      21.7365
      91     -30.0786,      91      40.0908,      91     -34.4201,      91      17.7625,      91       7.5171
      92     -40.8747,      92      44.9053,      92     -31.6564,      92       7.8764,      92      20.2826
      93     -41.3888,      93      49.9248,      93     -36.2401,      93      10.4312,      93      20.6791
      94     -36.2605,      94      49.2823,      94     -38.8828,      94      16.9540,      94      11.5119
      95     -52.3273,      95      49.0542,      95     -33.7001,      95       6.1807,      95      27.6334
      96     -30.6446,      96      44.7067,      96     -40.7184,      96      23.1231,      96       4.3180
      97     -36.3050,      97      40.9126,      97     -34.7851,      97      13.6826,      97      14.3843
      98     -44.7123,      98      55.5567,      98     -43.3417,      98      16.9822,      98      17.2514
      99     -24.9814,      99      36.9188,      99     -30.8090,      99      18.4986,      99       3.2949
     100     -40.1682,     100      50.0770,     100     -39.5262,     100      19.0435,     100      14.0483
     101     -39.8429,     101      50.8192,     101     -39.9737,     101      15.5901,     101      14.7030
     102     -39.2929,     102      52.3513,     102     -45.1755,     102      22.8563,     102      10.1862
     103     -36.3484,     103      47.9205,     103     -38.3092,     103      18.8690,     103      11.3482
     104     -38.2631,     104      50.2034,     104     -40.4465,     104      20.1087,     104      11.4010
     105     -45.2871,     105      48.0865,     105     -30.7519,     105       2.4436,     105      27.9780
     106     -45.7076,     106      49.2861,     106     -33.6009,     106       6.4319,     106      25.7249
     107     -36.0842,     107      52.7269,     107     -46.4539,     107      27.6480,     107       5.7892
     108     -44.3974,     108      50.4961,     108     -35.6820,     108      13.1834,     108      18.1306
     109     -48.4694,     109      49.0867,     109     -34.8869,     109       9.2143,     109      24.0550
     110     -44.8799,     110      47.8307,     110     -32.8944,     110       9.8162,     110      21.4903
     111     -40.3934,     111      47.4666,     111     -35.8017,     111      14.1540,     111      15.1709
     112     -38.1563,     112      51.6001,     112     -41.4276,     112      20.2435,     112      10.9622
     113     -25.7042,     113      36.9164,     113     -31.1407,     113      17.7628,     113       4.3866
     114     -38.2850,     114      46.6762,     114     -36.8628,     114      15.6249,     114      14.9150
     115     -47.8575,     115      51.4153,     115     -32.3328,     115       5.5017,     115      27.2074
     116     -60.0443,     116      60.5632,     116     -38.4192,     116       7.6966,     116      29.6870
     117     -45.2265,     117      49.5689,     117     -31.5601,     117       7.7274,     117      21.8962
     118     -38.9051,     118      48.1655,     118     -34.1924,     118      15.4751,     118      14.4029
     119     -41.0897,     119      53.6834,     119     -45.7410,     119      23.8883,     119      10.4419
     120     -44.0584,     120      54.1996,     120     -39.8355,     120      15.3722,     120      17.8696
     121     -42.8658,     121      47.4344,     121     -36.3242,     121      12.3293,     121      17.1807
     122     -41.8025,     122      48.4427,     122     -33.1073,     122      10.1011,     122      19.2889
     123     -33.0619,     123      44.1307,     123     -38.2834,     123      20.2106,     123       7.4665
     124     -30.7360,     124      42.4186,     124     -37.4398,     124      22.6658,     124       3.9729
     125     -40.6830,     125      47.4676,     125     -32.4025,     125       8.9671,     125      20.6302
     126     -43.4870,     126      44.7071,     126     -27.4508,     126       3.3130,     126      26.2880
     127     -48.6754,     127      53.9740,     127     -38.6865,     127      11.5426,     127      23.1213
     128     -41.4976,     128      50.5976,     128     -36.0609,     128      16.4509,     128      14.5901
     129     -43.2881,     129      51.0416,     129     -38.2548,     129      15.4131,     129      18.0486
     130     -45.8237,     130      51.7396,     130     -34.1326,     130       8.5557,     130      22.5029
     131     -44.6492,     131      48.5218,     131     -33.4421,     131       8.2243,     131      22.0975
     132     -47.4889,     132      55.9235,     132     -38.5928,     132      14.5846,     132      18.8529
     133     -49.7441,     133      58.3927,     133     -41.1826,     133      12.4968,     133      23.2982
     134     -27.5594,     134      37.2233,     134     -31.3591,     134      16.2822,     134       5.8244
     135     -43.5844,     135      49.7870,     135     -37.9653,     135      12.7859,     135      17.8627
     136     -35.2839,     136      46.7584,     136     -39.1474,     136      17.4798,     136      12.5580
     137     -47.4072,     137      54.6444,     137     -39.8394,     137      14.3928,     137      20.1246
     138     -46.3575,     138      48.7329,     138     -31.4202,     138       5.6061,     138      25.8220
     139     -40.7644,     139      50.0246,     139     -40.4413,     139      17.6264,     139      15.2863
     140     -49.2144,     140      54.4130,     140     -35.9012,     140      11.8305,     140      21.0370
     141     -50.0258,     141      54.7368,     141     -41.2717,     141      14.4300,     141      22.1556
     142     -45.1923,     142      55.2407,     142     -40.9373,     142      15.5948,     142      19.2401
     143     -32.2502,     143      42.6742,     143     -34.6875,     143      18.4653,     143       8.1225
     144     -38.4667,     144      47.4111,     144     -41.5752,     144      20.9863,     144      11.2208
     145     -37.6933,     145      44.1814,     145     -32.4968,     145      10.7270,     145      17.1786
     146     -46.5416,     146      46.8779,     146     -27.2588,     146       0.4041,     146      30.5469
     147     -49.9277,     147      54.3354,     147     -39.3809,     147      11.6231,     147      22.8167
     148     -35.7038,     148      42.6385,     148     -38.6834,     148      19.7874,     148       9.0464
     149     -41.4229,     149      46.8023,     149     -33.1640,     149      10.3959,     149      19.2748
     150     -37.2909,     150      46.0558,     150     -36.5386,     150      15.2272,     150      13.3147
     151     -31.3626,     151      44.1405,     151     -33.9167,     151      16.7909,     151       9.4219
     152     -30.4592,     152      46.1087,     152     -44.3451,     152      27.1222,     152       2.2559
     153     -46.9266,     153      54.6683,     153     -39.9202,     153      13.1913,     153      21.1405
     154     -45.9218,     154      53.9064,     154     -38.1980,     154      11.3336,     154      23.2670
     155     -43.1450,     155      49.9118,     155     -40.4527,     155      15.1837,     155      17.8585
     156     -44.6404,     156      57.5706,     156     -48.3018,     156      21.1591,     156      15.1493
     157     -37.5739,     157      45.6187,     157     -37.4783,     157      15.3549,     157      14.8599
     158     -32.3260,     158      39.9602,     158     -30.9265,     158      12.4026,     158      12.1156
     159     -22.8550,     159      44.9521,     159     -46.8921,     159      36.3893,     159      -9.2282
     160     -47.3658,     160      48.0580,     160     -31.6651,     160       5.2167,     160      27.3327
     161     -50.3982,     161      51.5098,     161     -29.0218,     161       0.8454,     161      30.6554
     162     -45.0827,     162      46.5369,     162     -30.9040,     162       5.6651,     162      23.2520
     163     -47.6235,     163      56.3979,     163     -38.3017,     163      11.3486,     163      22.4127
     164     -41.0493,     164      43.7160,     164     -29.3282,     164       5.9149,     164      22.2624
     165     -40.2855,     165      44.6758,     165     -31.2599,     165       7.9753,     165      20.3774
     166     -40.5965,     166      47.5865,     166     -34.0819,     166      11.8853,     166      17.1413
     167     -48.4395,     167      50.6033,     167     -32.0920,     167       3.2988,     167      28.2929
     168     -34.9605,     168      41.9752,     168     -29.2496,     168       9.3908,     168      15.7617
     169     -29.0130,     169      42.7665,     169     -37.9990,     169      23.1196,     169       3.0728
     170     -43.2747,     170      42.7288,     170     -32.5933,     170      11.1536,     170      20.6858
     171     -40.3698,     171      50.4535,     171     -36.1255,     171      13.4035,     171      19.3273
     172     -44.2378,     172      48.5173,     172     -36.5297,     172      11.6183,     172      21.3330
     173     -34.5303,     173      39.0428,     173     -26.8735,     173       7.2755,     173      17.1109
     174     -49.8217,     174      52.3553,     174     -38.3102,     174      11.4180,     174      23.7274
     175     -42.8468,     175      54.2538,     175     -42.5847,     175      19.3588,     175      14.5682
     176     -39.1310,     176      47.2054,     176     -33.1089,     176      12.3277,     176      16.7245
     177     -48.7983,     177      51.2564,     177     -34.0378,     177       9.1233,     177      22.4480
     178     -47.4965,     178      51.2811,     178     -34.0587,     178       8.8221,     178      23.8592
     179     -38.8414,     179      45.7664,     179     -34.1861,     179      11.2603,     179      19.3637
     180     -42.0536,     180      49.8454,     180     -36.4206,     180      13.4549,     180      18.9715
     181     -42.1731,     181      46.5818,     181     -35.5905,     181      13.3190,     181      17.0006
     182     -32.2726,     182      40.1578,     182     -28.9896,     182      11.0262,     182      13.4500
     183     -40.1052,     183      47.9459,     183     -36.4783,     183      14.0398,     183      15.4240
     184     -43.1894,     184      49.0162,     184     -35.0560,     184      10.6423,     184      22.3811
     185     -33.1408,     185      41.9773,     185     -34.2472,     185      14.8830,     185      11.6367
     186     -44.1346,     186      48.3603,     186     -37.9109,     186      12.4168,     186      21.0947
     187     -51.6587,     187      55.4011,     187     -36.1263,     187       4.8855,     187      29.1585
     188     -41.5968,     188      41.9086,     188     -23.0117,     188      -2.6834,     188      28.8088
     189     -48.0638,     189      50.8286,     189     -37.9505,     189      10.0888,     189      22.7734
     190     -52.7643,     190      49.0089,     190     -29.9171,     190      -3.0649,     190      37.1036
     191     -40.9151,     191      46.3339,     191     -35.0537,     191      10.5892,     191      19.4529
     192     -37.6784,     192      49.6420,     192     -40.9931,     192      18.3910,     192      12.6680
     193     -39.6461,     193      43.5625,     193     -29.3722,     193       7.3902,     193      19.9711
     194     -43.8143,     194      45.2441,     194     -30.7345,     194       7.7379,     194      21.1146
     195     -30.0180,     195      39.5871,     195     -30.7333,     195      12.8925,     195      11.2580
     196     -34.6320,     196      39.8651,     196     -29.5164,     196      10.9779,     196      15.1440
     197     -34.1952,     197      38.7839,     197     -28.5247,     197       8.9699,     197      15.9529
     198     -34.1171,     198      43.1022,     198     -37.3041,     198      20.1443,     198       8.3457
     199     -44.4970,     199      48.0544,     199     -31.6361,     199       5.0810,     199      24.8007
     200     -46.0519,     200      46.3353,     200     -28.6486,     200       1.9848,     200      28.5924
     201     -48.0624,     201      45.4224,     201     -27.7170,     201       0.7479,     201      29.2077
     202     -37.8729,     202      43.4145,     202     -30.7792,     202       7.9224,     202      19.2664
     203     -37.0488,     203      40.1637,     203     -26.8341,     203       6.0478,     203      18.5597
     204     -39.3397,     204      35.2294,     204     -17.6777,     204      -4.8899,     204      27.2297
     205     -52.0861,     205      49.2759,     205     -27.8271,     205       0.3015,     205      31.3895
     206     -47.7962,     206      49.1033,     206     -31.0335,     206       3.7437,     206      29.2138
     207     -38.5759,     207      49.5671,     207     -40.3572,     207      18.0632,     207      11.9230
     208     -45.6983,     208      45.9798,     208     -29.3798,     208       2.1857,     208      27.0031
     209     -36.5146,     209      38.6978,     209     -23.7843,     209       2.0689,     209      23.1088
     210     -43.9392,     210      46.5706,     210     -30.2789,     210       6.4116,     210      23.9717
     211     -29.4467,     211      46.5695,     211     -41.6731,     211      24.5441,     211       3.3446
     212     -41.5199,     212      47.4810,     212     -32.9139,     212       9.7260,     212      22.1544
     213     -35.2266,     213      47.9604,     213     -35.8430,     213      19.2529,     213       8.6268
     214     -44.5110,     214      54.0944,     214     -43.5711,     214      16.4110,     214      17.9213
     215     -41.2789,     215      49.3912,     215     -37.7056,     215      16.6671,     215      15.2587
     216     -29.7105,     216      47.2133,     216     -39.9864,     216      22.8001,     216       4.3422
     217     -29.1779,     217      41.5378,     217     -36.5704,     217      21.5176,     217       4.1852
     218     -39.9217,     218      55.1278,     218     -43.7781,     218      22.3897,     218      11.4957
     219     -41.9181,     219      49.4679,     219     -32.3350,     219       7.3820,     219      21.8487
     220     -38.7957,     220      51.5419,     220     -42.0734,     220      20.3725,     220       9.6075
     221     -48.4399,     221      52.8862,     221     -34.8598,     221       6.7807,     221      26.1695
     222     -40.3869,     222      47.2775,     222     -32.9933,     222      14.8213,     222      14.3490
     223     -45.3649,     223      58.8285,     223     -43.3285,     223      17.2257,     223      17.4591
     224     -42.3181,     224      52.9322,     224     -43.6514,     224      20.4903,     224      11.9277
     225     -42.2683,     225      53.9462,     225     -45.5239,     225      22.3220,     225      12.9329
     226     -45.3184,     226      53.5429,     226     -37.7428,     226      13.8486,     226      19.2994
     227     -40.9539,     227      49.0030,     227     -36.8319,     227      16.0573,     227      15.6765
     228     -57.8493,     228      54.0741,     228     -34.7675,     228       3.8838,     228      32.9955
     229     -38.8937,     229      49.9132,     229     -41.2255,     229      22.5017,     229       9.8998
     230     -41.2269,     230      45.6828,     230     -29.7689,     230       8.0382,     230      21.8757
     231     -46.9872,     231      54.7634,     231     -42.5569,     231      17.4799,     231      17.3690
     232     -54.5768,     232      61.4494,     232     -41.4892,     232      11.6291,     232      27.8082
     233     -45.6812,     233      43.8626,     233     -28.6015,     233       2.7730,     233      26.6863
     234     -41.3498,     234      51.6063,     234     -38.4902,     234      13.6378,     234      16.9332
     235     -38.4644,     235      46.6371,     235     -32.6899,     235      11.0440,     235      17.3628
     236     -34.0702,     236      41.9232,     236     -30.5513,     236      10.5248,     236      15.4193
     237     -39.2515,     237      46.8964,     237     -33.2471,     237      10.9900,     237      16.6541
     238     -33.9178,     238      44.3229,     238     -40.1013,     238      19.5181,     238       7.5355
     239     -39.8989,     239      48.0754,     239     -39.5283,     239      17.4664,     239      12.3488
     240     -39.8005,     240      51.5694,     240     -43.8933,     240      22.1235,     240      11.4341
     241     -45.0892,     241      54.6764,     241     -43.2061,     241      16.6037,     241      19.2042
     242     -31.2854,     242      48.6902,     242     -45.0877,     242      27.9003,     242       1.6352
     243     -33.0878,     243      46.7374,     243     -40.6417,     243      23.1403,     243       4.8791
     244     -42.5418,     244      47.0769,     244     -36.6460,     244      12.7981,     244      18.3687
     245     -35.1836,     245      47.9656,     245     -41.2583,     245      24.0948,     245       6.9600
     246     -38.0090,     246      47.8095,     246     -37.7635,     246      16.3712,     246      13.2658
     247     -33.1179,     247      41.8749,     247     -33.1647,     247      13.8886,     247      12.0434
     248     -42.0945,     248      48.4323,     248     -39.8669,     248      16.9606,     248      15.8613
     249     -36.5567,     249      44.5218,     249     -37.4953,     249      16.8190,     249      12.1543
     250     -46.3022,     250      55.4559,     250     -39.3670,     250      13.2083,     250      20.8645
     251     -35.6904,     251      43.3836,     251     -36.2296,     251      16.3762,     251      12.6537
     252     -49.0060,     252      52.2367,     252     -35.4014,     252       7.9119,     252      25.9272
     253     -40.6113,     253      45.8305,     253     -35.1732,     253      13.3738,     253      16.6901
     254     -45.4831,     254      48.1121,     254     -34.0086,     254       8.5724,     254      23.1550
     255     -42.1998,     255      49.3638,     255     -38.6391,     255      15.4664,     255      17.1481
     256     -37.8434,     256      46.3760,     256     -34.0021,     256      13.6302,     256      14.8485
     257     -45.9724,     257      46.5034,     257     -30.4560,     257       4.3529,     257      25.9411
     258     -37.6493,     258      47.9660,     258     -36.8707,     258      16.6880,     258      12.6702
     259     -34.1501,     259      42.5021,     259     -35.1880,     259      17.0203,     259      10.8641
     260     -49.3613,     260      52.0272,     260     -36.6446,     260       7.7323,     260      27.7391
     261     -35.4932,     261      45.8890,     261     -39.7982,     261      20.9464,     261       7.6087
     262     -42.6204,     262      42.9546,     262     -27.9979,     262       4.7465,     262      24.4796
     263     -42.6970,     263      50.2954,     263     -35.8610,     263      13.3705,     263      20.2301
     264     -38.3729,     264      43.6987,     264     -35.7293,     264      11.7049,     264      17.0265
     265     -31.1158,     265      43.6872,     265     -38.1762,     265      18.1333,     265       8.2563
     266     -47.8375,     266      52.8125,     266     -38.4951,     266      12.9699,     266      21.4336
     267     -41.5735,     267      42.6000,     267     -28.2852,     267       4.5396,     267      23.3211
     268     -42.4993,     268      48.6690,     268     -34.3086,     268      11.3815,     268      19.8099
     269     -39.8154,     269      43.4918,     269     -30.8470,     269      10.4099,     269      19.0271
     270     -41.2641,     270      41.5928,     270     -26.4771,     270       5.1480,     270      23.0662
     271     -43.0486,     271      52.5537,     271     -38.4025,     271      14.9729,     271      16.5332
     272     -37.0811,     272      42.4090,     272     -30.4796,     272      10.1893,     272      16.5080
     273     -41.4366,     273      57.7033,     273     -50.7685,     273      29.3140,     273       8.5613
     274     -42.9884,     274      50.6543,     274     -38.5581,     274      13.1568,     274      19.2997
     275     -51.8778,     275      56.2304,     275     -35.1665,     275       7.4034,     275      27.0961
     276     -38.6754,     276      51.2857,     276     -39.5609,     276      17.5096,     276      13.1880
     277     -35.3689,     277      43.5087,     277     -34.3403,     277      16.1304,     277      11.2434
     278     -43.9757,     278      48.4898,     278     -36.9931,     278      12.1537,     278      19.9987
     279     -53.1988,     279      51.4121,     279     -29.1103,     279      -1.4842,     279      35.2708
     280     -39.1562,     280      42.9706,     280     -30.0210,     280       8.6930,     280      19.4919
     281     -44.5984,     281      45.0436,     281     -26.0953,     281       0.2569,     281      27.4025
     282     -44.4131,     282      46.1913,     282     -30.3439,     282       7.3158,     282      21.9021
     283     -46.8362,     283      53.5619,     283     -40.0377,     283      14.2419,     283      20.0100
     284     -52.3044,     284      50.6807,     284     -32.4143,     284       1.8789,     284      33.1705
     285     -47.9039,     285      52.9866,     285     -33.4065,     285       6.0045,     285      26.0855
     286     -49.6416,     286      53.6031,     286     -39.1218,     286      10.9291,     286      23.1052
     287     -33.5288,     287      41.4389,     287     -33.1128,     287      15.6987,     287      11.7617
     288     -32.6846,     288      41.9452,     288     -33.0772,     288      19.2804,     288       8.2123
     289     -35.4852,     289      42.7330,     289     -33.7944,     289      15.0007,     289      13.3480
     290     -47.9343,     290      50.8075,     290     -32.7927,     290       7.0700,     290      25.3011
     291     -34.6669,     291      43.3987,     291     -32.0924,     291      10.3362,     291      16.5469
     292     -43.5272,     292      50.0957,     292     -42.0687,     292      18.2928,     292      15.8723
     293     -38.9872,     293      50.0490,     293     -41.6697,     293      22.1267,     293       9.1468
     294     -47.8752,     294      48.9736,     294     -31.8170,     294       3.7669,     294      29.4183
     295     -37.5743,     295      43.8309,     295     -33.3233,     295      13.1028,     295      15.1963
     296     -42.2562,     296      51.4871,     296     -38.9144,     296      16.9255,     296      16.0505
     297     -44.3035,     297      51.8525,     297     -37.8336,     297      13.2224,     297      18.1447
     298     -44.9211,     298      52.3275,     298     -39.7155,     298      14.0574,     298      19.4842
     299     -44.0406,     299      50.0108,     299     -32.2258,     299       5.7547,     299      24.5710
     300     -47.0336,     300      52.2931,     300     -35.2764,     300       9.2021,     300      23.4385
     301     -40.3807,     301      51.8257,     301     -42.4689,     301      21.2098,     301      12.4299
     302     -38.6123,     302      49.6659,     302     -42.3248,     302      20.6293,     302      10.5597
     303     -47.7195,     303      51.7243,     303     -35.7012,     303       9.2993,     303      23.0237
     304     -46.5941,     304      52.8580,     304     -37.3081,     304      11.9080,     304      20.5463
     305     -45.0555,     305      47.8012,     305     -29.2008,     305       2.6153,     305      26.6781
     306     -41.7442,     306      48.4412,     306     -36.0654,     306      13.7130,     306      17.5086
     307     -46.0089,     307      51.8662,     307     -34.9289,     307       9.6155,     307      21.1010
     308     -38.9042,     308      46.1940,     308     -34.0491,     308      13.6574,     308      14.8091
     309     -49.2501,     309      47.8507,     309     -27.8840,     309       0.8682,     309      27.8432
     310     -38.2811,     310      46.3847,     310     -36.7707,     310      16.8571,     310      12.1518
     311     -37.9262,     311      45.6164,     311     -35.1737,     311      14.3079,     311      14.7840
     312     -43.5650,     312      52.6683,     312     -36.8167,     312      12.0612,     312      19.5936
     313     -29.5041,     313      42.8069,     313     -37.2084,     313      21.7205,     313       4.7921
     314     -37.8661,     314      47.8247,     314     -42.2347,     314      19.8448,     314      10.5542
     315     -34.1912,     315      49.5916,     315     -42.6903,     315      24.2235,     315       4.6274
     316     -36.7069,     316      49.9834,     316     -38.2526,     316      15.5322,     316      14.3021
     317     -45.1504,     317      47.6963,     317     -29.6791,     317       2.8656,     317      28.5093
     318     -45.9712,     318      52.4373,     318     -37.5315,     318      12.8658,     318      20.5771
     319     -43.6627,     319      46.0818,     319     -30.0050,     319       4.3470,     319      24.9046
     320     -29.6970,     320      47.6548,     320     -44.0610,     320      29.2134,     320      -0.2648
     321     -41.4653,     321      50.5555,     321     -37.7552,     321      11.6877,     321      19.0217
     322     -43.4166,     322      47.9997,     322     -34.1729,     322       8.2425,     322      21.4143
     323     -31.9686,     323      46.4756,     323     -39.9184,     323      23.7935,     323       4.1142
     324     -40.7158,     324      50.5609,     324     -38.4089,     324      14.5765,     324      16.8419
     325     -28.1170,     325      37.5599,     325     -30.8788,     325      16.3026,     325       6.6593
     326     -35.5440,     326      45.2589,     326     -36.1546,     326      15.5298,     326      12.9172
     327     -41.0998,     327      44.1588,     327     -36.2337,     327      13.3840,     327      17.8224
     328     -46.4827,     328      53.1545,     328     -41.7548,     328      16.3341,     328      17.7927
     329     -26.8795,     329      40.3749,     329     -36.5300,     329      23.4121,     329       1.3676
     330     -28.2571,     330      46.8741,     330     -44.5617,     330      29.3673,     330      -0.2941
