#Frame      Dih_00011,#Frame      Dih_00012,#Frame      Dih_00013,#Frame      Dih_00014,#Frame      Dih_00015
    1265     -38.4553,    1265      37.9503,    1265     -23.6681,    1265       2.1708,    1265      23.2690
    1266     -46.0799,    1266      41.5894,    1266     -23.4508,    1266      -3.3535,    1266      31.6860
    1267     -36.8469,    1267      42.2466,    1267     -30.8132,    1267      10.6054,    1267      17.5510
    1268     -41.4343,    1268      33.6659,    1268     -15.9346,    1268      -7.2336,    1268      30.8188
    1269     -41.2605,    1269      39.0983,    1269     -21.8905,    1269      -0.4978,    1269      26.8857
    1270     -50.1413,    1270      45.0079,    1270     -22.5375,    1270      -5.4925,    1270      34.4047
    1271     -46.6091,    1271      35.3602,    1271     -13.6906,    1271     -11.9568,    1271      35.2381
    1272     -44.0737,    1272      40.4110,    1272     -24.9092,    1272       0.8090,    1272      28.3485
    1273     -36.8748,    1273      38.9171,    1273     -27.3729,    1273       6.2418,    1273      19.8867
    1274      -2.7715,    1274      20.7446,    1274     -29.4964,    1274      30.4955,    1274     -17.6473
    1275     -22.6065,    1275      36.5023,    1275     -35.0924,    1275      24.6522,    1275      -0.9747
    1276     -28.1390,    1276      36.9173,    1276     -32.9693,    1276      17.5692,    1276       6.4313
    1277     -37.4049,    1277      36.4448,    1277     -18.7836,    1277      -3.0781,    1277      26.0875
    1278     -50.0870,    1278      46.8505,    1278     -28.9992,    1278       0.1056,    1278      33.6597
    1279     -55.0050,    1279      44.2579,    1279     -18.8700,    1279     -11.2240,    1279      38.6860
    1280     -32.4619,    1280      22.1741,    1280      -3.0383,    1280     -16.4601,    1280      31.6442
    1281     -38.9403,    1281      23.2593,    1281       0.2750,    1281     -22.9169,    1281      38.4802
    1282     -35.7636,    1282      39.9115,    1282     -24.1823,    1282       2.5372,    1282      21.1433
    1283     -31.8471,    1283      28.3726,    1283     -12.9662,    1283      -5.6630,    1283      23.5714
    1284     -37.4124,    1284      19.6661,    1284       5.1782,    1284     -27.0822,    1284      39.0154
    1285     -25.6078,    1285       6.5781,    1285      12.9841,    1285     -30.0349,    1285      37.5077
    1286     -39.1606,    1286      29.8667,    1286      -8.7806,    1286     -13.6985,    1286      32.4808
    1287     -39.6651,    1287      32.5371,    1287     -17.1974,    1287      -3.3759,    1287      26.8879
    1288     -41.5076,    1288      36.5232,    1288     -15.6136,    1288      -8.5691,    1288      32.0341
    1289     -33.2759,    1289      43.9122,    1289     -35.1113,    1289      17.5392,    1289       9.1983
    1290     -31.0652,    1290      40.1599,    1290     -33.6563,    1290      18.1788,    1290       8.4023
    1291     -42.0849,    1291      36.5285,    1291     -16.3999,    1291      -8.2720,    1291      31.4842
    1292     -37.1339,    1292      40.3333,    1292     -26.5743,    1292       5.0751,    1292      19.3940
    1293     -33.2983,    1293      26.4363,    1293     -12.0141,    1293      -5.8715,    1293      24.0055
    1294     -22.6540,    1294      38.9030,    1294     -38.9929,    1294      28.6908,    1294      -4.1954
    1295     -26.9411,    1295      39.5081,    1295     -34.2478,    1295      18.2644,    1295       5.7539
    1296     -23.8957,    1296      40.6007,    1296     -37.3232,    1296      26.8292,    1296      -3.5169
    1297     -18.6454,    1297      36.5387,    1297     -38.9463,    1297      31.3701,    1297      -8.7332
    1298     -27.1894,    1298      36.2093,    1298     -30.3494,    1298      16.6275,    1298       5.7578
    1299     -39.7325,    1299      45.3310,    1299     -35.7194,    1299      14.3387,    1299      15.7061
    1300     -32.9156,    1300      33.3114,    1300     -22.3819,    1300       4.2888,    1300      17.9686
    1301     -40.9562,    1301      45.2413,    1301     -29.8270,    1301       7.9433,    1301      19.8175
    1302     -40.1033,    1302      44.5742,    1302     -29.9608,    1302       5.8042,    1302      21.7606
    1303     -53.3820,    1303      51.5507,    1303     -32.1516,    1303       2.5201,    1303      31.9129
    1304     -18.0342,    1304      25.0618,    1304     -23.0518,    1304      14.0909,    1304       2.8603
    1305     -42.6830,    1305      48.2549,    1305     -35.5088,    1305      10.1886,    1305      21.3781
    1306     -13.7998,    1306      28.1070,    1306     -32.1478,    1306      24.4616,    1306      -7.0622
    1307     -31.7423,    1307      40.8487,    1307     -34.1223,    1307      16.4516,    1307       9.4617
    1308      -9.6423,    1308      20.4191,    1308     -22.2220,    1308      17.8945,    1308      -5.0995
    1309     -19.6955,    1309      24.2629,    1309     -19.7836,    1309       8.5964,    1309       6.5940
    1310     -23.7603,    1310      38.2014,    1310     -35.4850,    1310      24.3853,    1310      -0.9627
    1311     -19.9661,    1311      37.8811,    1311     -38.3387,    1311      29.3195,    1311      -6.5251
    1312     -31.7878,    1312      37.3595,    1312     -25.2701,    1312       6.8548,    1312      15.1820
    1313     -35.1856,    1313      33.2613,    1313     -18.3078,    1313      -0.1165,    1313      20.4295
    1314     -41.0256,    1314      38.1822,    1314     -20.8378,    1314      -3.5106,    1314      29.1153
    1315     -31.8196,    1315      41.1176,    1315     -31.3748,    1315      12.2372,    1315      12.0460
    1316     -39.9762,    1316      39.0005,    1316     -22.7317,    1316       0.3117,    1316      24.8777
    1317     -14.6804,    1317      26.9123,    1317     -29.6476,    1317      21.6405,    1317      -4.2884
    1318     -23.7737,    1318      35.3936,    1318     -32.9100,    1318      19.0324,    1318       3.4412
    1319     -25.9959,    1319      32.3915,    1319     -25.6070,    1319      12.8333,    1319       8.0474
    1320     -32.2628,    1320      32.4920,    1320     -21.1658,    1320       2.7043,    1320      18.1840
    1321     -37.0703,    1321      25.6387,    1321      -5.9270,    1321     -16.5273,    1321      33.4806
    1322     -25.0383,    1322      35.6715,    1322     -32.2538,    1322      18.7384,    1322       4.0250
    1323     -25.9963,    1323      21.1139,    1323      -7.8048,    1323      -7.5286,    1323      21.3056
    1324     -28.7991,    1324      32.5397,    1324     -21.1038,    1324       6.3764,    1324      13.8226
    1325     -32.9281,    1325      39.9160,    1325     -33.3528,    1325      14.4320,    1325      11.2123
    1326     -41.7292,    1326      34.0611,    1326     -15.3946,    1326      -8.6943,    1326      31.2952
    1327     -25.4002,    1327      26.1212,    1327     -18.5604,    1327       4.9811,    1327      12.1911
    1328     -23.0241,    1328      29.6235,    1328     -25.7544,    1328      14.5955,    1328       5.1238
    1329     -42.8525,    1329      43.2189,    1329     -28.5566,    1329       5.6682,    1329      23.1284
    1330     -21.0845,    1330      31.8812,    1330     -32.0223,    1330      22.0185,    1330      -0.4781
    1331     -24.3322,    1331      39.1149,    1331     -35.5408,    1331      22.8211,    1331       0.0369
    1332     -32.9151,    1332      40.1798,    1332     -30.7465,    1332      11.1639,    1332      14.9787
    1333     -21.0326,    1333      30.9694,    1333     -28.7311,    1333      18.3026,    1333       0.5318
    1334     -18.3005,    1334      33.9648,    1334     -37.8039,    1334      28.6774,    1334      -6.6687
    1335     -29.7145,    1335      38.0918,    1335     -28.1839,    1335       9.9133,    1335      12.3458
    1336     -30.7074,    1336      33.4089,    1336     -22.4253,    1336       5.3035,    1336      16.1085
    1337     -26.5974,    1337      27.4932,    1337     -16.1623,    1337       1.4286,    1337      15.1447
    1338     -33.5739,    1338      39.0794,    1338     -33.6386,    1338      14.7696,    1338      11.4220
    1339      -9.3951,    1339      26.6755,    1339     -30.7214,    1339      26.4551,    1339     -11.4242
    1340     -11.8334,    1340      22.9618,    1340     -24.4533,    1340      20.5391,    1340      -5.6279
    1341      -7.5110,    1341      24.7844,    1341     -32.2427,    1341      27.6336,    1341     -13.5229
    1342     -13.2141,    1342      22.3219,    1342     -22.5876,    1342      16.1180,    1342      -1.8122
    1343     -15.6339,    1343      28.8484,    1343     -31.5788,    1343      25.2727,    1343      -5.5072
    1344     -41.4059,    1344      41.2189,    1344     -26.4580,    1344       4.1043,    1344      23.5087
    1345     -44.4990,    1345      29.4322,    1345      -5.7365,    1345     -18.6222,    1345      39.6956
    1346     -24.0197,    1346      21.1135,    1346      -9.0022,    1346      -4.0336,    1346      16.2118
    1347     -36.3499,    1347      29.5758,    1347     -12.3644,    1347      -8.0059,    1347      27.5691
    1348     -33.1666,    1348      32.6127,    1348     -20.5471,    1348       2.6325,    1348      17.5507
    1349     -28.3950,    1349      22.9549,    1349      -9.7215,    1349      -6.7123,    1349      22.6261
    1350     -35.9789,    1350      29.7411,    1350     -14.0614,    1350      -7.2749,    1350      26.5782
    1351     -37.2043,    1351      20.3751,    1351       2.6959,    1351     -23.9430,    1351      40.4129
    1352     -41.8973,    1352      34.0122,    1352     -15.0991,    1352      -8.7791,    1352      31.2259
    1353     -42.5112,    1353      36.7715,    1353     -16.5661,    1353      -6.6367,    1353      30.3115
    1354     -49.7538,    1354      36.7242,    1354     -14.9646,    1354     -11.7300,    1354      36.2663
    1355     -30.5477,    1355      33.0884,    1355     -21.5809,    1355       5.6793,    1355      15.1423
    1356     -23.7225,    1356      36.8631,    1356     -34.5281,    1356      20.7471,    1356       2.4606
    1357     -34.6829,    1357      37.2164,    1357     -25.2347,    1357       4.4927,    1357      20.6691
    1358     -42.4880,    1358      30.9268,    1358     -11.4021,    1358     -12.3977,    1358      34.7832
    1359     -43.3685,    1359      35.7243,    1359     -19.1281,    1359      -6.3014,    1359      31.0694
    1360     -37.9621,    1360      28.8550,    1360      -7.1803,    1360     -17.1008,    1360      36.2596
    1361     -32.0626,    1361      32.7242,    1361     -21.3622,    1361       4.0330,    1361      17.6636
    1362     -43.6128,    1362      44.8067,    1362     -30.5020,    1362       7.3479,    1362      21.8950
    1363     -34.0487,    1363      32.3828,    1363     -16.4770,    1363      -3.0160,    1363      24.5316
    1364     -35.9947,    1364      18.8171,    1364       2.1118,    1364     -22.5042,    1364      36.6277
    1365     -14.4143,    1365     -13.1279,    1365      32.0256,    1365     -41.9424,    1365      35.7461
    1366     -17.6082,    1366      -2.8118,    1366      19.8694,    1366     -32.6765,    1366      33.5533
    1367     -24.7575,    1367      12.0432,    1367       4.4843,    1367     -19.9854,    1367      27.7313
    1368     -32.3536,    1368      29.2789,    1368     -12.8862,    1368      -5.9609,    1368      23.7679
    1369     -31.0850,    1369      17.1522,    1369       1.9122,    1369     -21.1948,    1369      33.0775
    1370     -36.5196,    1370      29.9852,    1370     -12.5513,    1370      -8.3866,    1370      27.5125
    1371     -19.5152,    1371       5.1157,    1371      10.6411,    1371     -23.0896,    1371      26.5892
    1372     -26.5436,    1372      12.6863,    1372       5.3136,    1372     -21.5200,    1372      30.1548
    1373     -28.3967,    1373      14.4340,    1373       3.9488,    1373     -21.7595,    1373      31.9682
    1374     -37.1419,    1374      34.7996,    1374     -18.2160,    1374      -2.6740,    1374      25.8646
    1375     -34.9104,    1375      23.0840,    1375      -3.4997,    1375     -17.2243,    1375      31.9470
    1376     -30.4346,    1376      37.7164,    1376     -27.8222,    1376      10.9023,    1376      12.8633
    1377     -34.7789,    1377      45.6318,    1377     -35.8853,    1377      17.2025,    1377      11.5481
    1378     -34.2576,    1378      38.5562,    1378     -29.0435,    1378      10.2176,    1378      15.2523
    1379     -15.4838,    1379      29.9225,    1379     -30.9511,    1379      23.0638,    1379      -5.3737
    1380     -32.5481,    1380      41.0447,    1380     -31.2102,    1380      12.5271,    1380      12.8105
    1381     -18.5111,    1381      30.4629,    1381     -31.1025,    1381      20.6896,    1381      -1.9142
    1382       4.0820,    1382       7.3568,    1382     -14.7239,    1382      15.9872,    1382     -13.7006
    1383     -22.1229,    1383      27.1172,    1383     -21.2162,    1383       8.5429,    1383       9.1292
    1384     -20.3474,    1384      33.4913,    1384     -30.8550,    1384      21.8493,    1384      -1.0697
    1385     -14.8200,    1385      22.0550,    1385     -21.4769,    1385      14.3535,    1385      -0.2169
    1386     -15.6387,    1386      21.1476,    1386     -18.3865,    1386      11.0717,    1386       2.8258
    1387     -30.3093,    1387      36.5561,    1387     -28.1218,    1387      11.2693,    1387      11.6196
    1388     -15.8226,    1388      28.1646,    1388     -28.9756,    1388      21.1808,    1388      -3.7929
    1389     -17.5712,    1389      32.2134,    1389     -32.2058,    1389      22.9477,    1389      -3.6509
    1390      -5.9216,    1390      25.7486,    1390     -33.1440,    1390      32.6261,    1390     -16.1252
    1391     -22.3704,    1391      44.8418,    1391     -44.6059,    1391      32.9067,    1391      -7.8681
    1392     -20.5746,    1392      32.6034,    1392     -30.4740,    1392      17.6758,    1392       2.1999
    1393     -26.1052,    1393      36.5571,    1393     -32.1476,    1393      19.5351,    1393       3.6956
    1394     -19.8924,    1394      24.3023,    1394     -17.1592,    1394       7.1325,    1394       6.9270
    1395     -28.8480,    1395      38.1039,    1395     -31.0162,    1395      15.3426,    1395       7.9049
    1396     -35.0531,    1396      39.9875,    1396     -29.0059,    1396      10.1551,    1396      14.7035
    1397     -23.0058,    1397      32.0372,    1397     -27.0041,    1397      13.6433,    1397       5.5093
    1398     -15.8064,    1398      14.6601,    1398      -7.9168,    1398      -1.5168,    1398      11.4267
    1399     -34.1626,    1399      39.6316,    1399     -27.8751,    1399       9.5239,    1399      15.0310
    1400     -22.5812,    1400      36.3626,    1400     -33.7106,    1400      20.3882,    1400       1.1881
    1401     -40.3512,    1401      39.2010,    1401     -24.8019,    1401       3.6302,    1401      22.5992
    1402     -33.1383,    1402      42.8818,    1402     -37.1364,    1402      19.0980,    1402       8.7191
    1403     -10.0223,    1403      24.7455,    1403     -32.8587,    1403      28.0415,    1403     -10.2731
    1404     -26.5835,    1404      30.6824,    1404     -23.5146,    1404       8.4045,    1404      11.5511
    1405     -20.3816,    1405      33.9488,    1405     -34.5003,    1405      21.9551,    1405      -0.3269
    1406     -15.8227,    1406      28.8965,    1406     -31.1212,    1406      23.1694,    1406      -5.4184
    1407     -14.4410,    1407      25.6516,    1407     -25.5721,    1407      18.8341,    1407      -3.1799
    1408     -38.4262,    1408      37.3993,    1408     -20.2568,    1408      -0.7126,    1408      23.6034
    1409     -37.6992,    1409      44.5064,    1409     -31.3364,    1409       9.3807,    1409      16.7957
    1410     -42.7976,    1410      27.2012,    1410      -2.9431,    1410     -22.0623,    1410      42.4354
    1411     -43.2798,    1411      50.0989,    1411     -38.1397,    1411      13.4268,    1411      19.6788
    1412     -40.8581,    1412      50.5401,    1412     -40.3183,    1412      16.2008,    1412      15.9413
    1413     -30.1071,    1413      44.5286,    1413     -40.1131,    1413      22.1045,    1413       4.7676
    1414     -36.3216,    1414      43.5420,    1414     -33.4394,    1414      12.2671,    1414      15.6933
    1415     -32.9313,    1415      40.5619,    1415     -32.6606,    1415      17.0803,    1415       8.8456
    1416     -34.7593,    1416      30.3299,    1416     -14.5937,    1416      -4.3027,    1416      24.2352
    1417     -23.6907,    1417      27.7417,    1417     -22.2214,    1417       9.5116,    1417       7.9634
    1418     -27.6460,    1418      38.9488,    1418     -34.3841,    1418      18.6054,    1418       6.6279
    1419     -27.4484,    1419      35.1589,    1419     -27.4770,    1419      12.5707,    1419       8.8967
    1420     -36.4522,    1420      36.6066,    1420     -23.4386,    1420       2.6069,    1420      21.6335
    1421     -25.8979,    1421      32.3038,    1421     -24.5319,    1421      11.7195,    1421       8.2970
    1422     -21.6583,    1422      36.3799,    1422     -35.9267,    1422      24.0181,    1422      -1.8414
    1423     -27.6341,    1423      35.5072,    1423     -27.9155,    1423      12.1433,    1423      10.1236
    1424     -20.7948,    1424      32.8105,    1424     -32.5574,    1424      22.7146,    1424      -1.5973
    1425     -24.3453,    1425      36.8604,    1425     -32.8242,    1425      20.9969,    1425       1.6514
    1426     -25.7329,    1426      34.6339,    1426     -30.2243,    1426      14.6601,    1426       7.0183
    1427     -23.2887,    1427      38.6617,    1427     -34.1275,    1427      22.5825,    1427      -0.5568
    1428     -34.0715,    1428      37.2851,    1428     -27.0634,    1428       8.2990,    1428      16.8677
    1429     -33.6005,    1429      37.2411,    1429     -24.3274,    1429       7.2412,    1429      14.8690
    1430     -19.7509,    1430      27.8222,    1430     -22.1126,    1430      11.1076,    1430       5.4054
    1431     -29.2086,    1431      31.5390,    1431     -24.3189,    1431       8.7719,    1431      12.0591
    1432     -24.6013,    1432      41.6990,    1432     -42.4429,    1432      31.3322,    1432      -4.1293
    1433     -42.1470,    1433      51.0138,    1433     -41.2098,    1433      17.3174,    1433      15.2156
    1434     -40.9975,    1434      39.6005,    1434     -25.0785,    1434       3.4497,    1434      23.4839
    1435     -37.6763,    1435      45.3644,    1435     -32.4094,    1435      11.4032,    1435      16.2847
    1436     -41.0907,    1436      49.9929,    1436     -36.6644,    1436      13.6594,    1436      16.5823
    1437     -46.4086,    1437      48.9497,    1437     -33.6181,    1437       6.6264,    1437      25.4681
    1438     -40.8860,    1438      44.4403,    1438     -29.9230,    1438       6.1479,    1438      21.7670
    1439     -48.7367,    1439      47.0391,    1439     -31.3223,    1439       4.7528,    1439      28.0849
    1440     -44.6133,    1440      45.6901,    1440     -29.3500,    1440       4.9303,    1440      24.6811
    1441     -38.7598,    1441      47.5727,    1441     -40.8101,    1441      18.4175,    1441      13.5722
    1442     -43.7104,    1442      38.5478,    1442     -16.8426,    1442      -8.8452,    1442      32.8351
    1443     -25.2161,    1443      39.4286,    1443     -37.8866,    1443      25.8443,    1443      -0.5554
    1444     -45.6345,    1444      49.7819,    1444     -33.5172,    1444       7.1385,    1444      25.4250
    1445     -35.3687,    1445      33.7298,    1445     -20.2610,    1445       0.5151,    1445      22.7053
    1446     -46.3041,    1446      28.6073,    1446       0.0102,    1446     -27.2507,    1446      45.8371
    1447     -28.7424,    1447      14.1043,    1447       3.6333,    1447     -20.7880,    1447      30.9706
    1448     -37.9857,    1448      25.3256,    1448      -4.0159,    1448     -18.7531,    1448      35.1330
    1449     -20.9637,    1449       0.4421,    1449      17.7285,    1449     -31.6291,    1449      32.4443
    1450     -34.7805,    1450       7.9171,    1450      19.8214,    1450     -40.5069,    1450      47.7880
    1451      -7.7334,    1451     -24.3588,    1451      42.2867,    1451     -48.0040,    1451      37.2098
    1452     -31.2424,    1452       2.9069,    1452      23.4655,    1452     -42.3931,    1452      46.0985
    1453     -25.5674,    1453      -0.0831,    1453      22.0141,    1453     -36.9038,    1453      37.3501
    1454     -40.4975,    1454      33.7340,    1454     -15.7474,    1454      -5.5892,    1454      27.7736
    1455     -33.4354,    1455      25.9945,    1455      -7.2833,    1455     -13.6939,    1455      28.9292
    1456     -37.3681,    1456      30.4157,    1456     -11.2138,    1456     -11.4755,    1456      33.6440
    1457     -38.4951,    1457      42.1464,    1457     -31.1970,    1457      11.7580,    1457      15.4945
    1458     -40.0244,    1458      34.3736,    1458     -14.7797,    1458      -9.4083,    1458      32.5206
    1459     -32.3398,    1459      40.8447,    1459     -33.0502,    1459      15.0323,    1459      11.3565
    1460     -30.5709,    1460      24.8633,    1460     -10.9290,    1460      -6.6286,    1460      23.3874
    1461     -30.3316,    1461      32.3893,    1461     -25.1751,    1461       7.7618,    1461      12.8436
    1462     -42.4928,    1462      42.2638,    1462     -23.2221,    1462      -2.8545,    1462      30.6775
    1463     -44.0052,    1463      38.3752,    1463     -19.6647,    1463      -7.2608,    1463      34.8264
    1464     -43.3691,    1464      39.2660,    1464     -18.9544,    1464      -4.9645,    1464      30.1849
    1465     -28.3894,    1465      25.3041,    1465     -12.0732,    1465      -4.9391,    1465      21.4834
    1466     -41.5063,    1466      29.8143,    1466      -7.5576,    1466     -16.1269,    1466      34.7974
    1467     -21.1217,    1467      24.9950,    1467     -19.1354,    1467       8.6249,    1467       7.4217
    1468     -38.7368,    1468      38.5475,    1468     -23.9493,    1468       2.4329,    1468      23.2959
    1469     -49.7384,    1469      37.3909,    1469     -16.0533,    1469     -10.6265,    1469      37.3514
    1470     -40.9677,    1470      27.8012,    1470      -7.2388,    1470     -14.7403,    1470      33.8938
    1471     -44.1699,    1471      22.8913,    1471       5.5490,    1471     -33.9884,    1471      49.5114
    1472     -48.0552,    1472      25.5504,    1472       2.5674,    1472     -30.6003,    1472      53.5790
    1473     -46.3166,    1473      42.1136,    1473     -18.7832,    1473     -10.1814,    1473      37.8752
    1474     -40.0171,    1474      47.6679,    1474     -36.6696,    1474      14.8356,    1474      17.1023
    1475     -38.3553,    1475      37.2826,    1475     -22.3144,    1475       0.8164,    1475      24.3024
    1476     -45.5397,    1476      33.9695,    1476     -12.7128,    1476     -11.5282,    1476      34.7838
    1477     -33.4447,    1477      30.4238,    1477     -15.7594,    1477      -2.1845,    1477      21.2411
    1478     -45.1222,    1478      36.1452,    1478     -14.6296,    1478     -10.5907,    1478      33.3990
    1479     -43.1981,    1479      26.9455,    1479       0.8334,    1479     -27.1281,    1479      43.3421
    1480     -29.8996,    1480       7.4813,    1480      14.8348,    1480     -33.7473,    1480      41.0487
    1481     -34.1399,    1481      12.1336,    1481      12.1871,    1481     -33.0521,    1481      43.6959
    1482     -36.0047,    1482      26.4001,    1482      -7.3763,    1482     -13.8816,    1482      33.6682
    1483     -31.2383,    1483      21.1886,    1483      -4.1308,    1483     -14.2046,    1483      30.0635
    1484     -40.2509,    1484      22.2632,    1484       5.3142,    1484     -28.8364,    1484      42.4374
    1485     -39.9218,    1485      34.4934,    1485     -16.8597,    1485      -6.6770,    1485      30.8922
    1486     -36.8163,    1486      39.8006,    1486     -26.3048,    1486       5.8419,    1486      19.5215
    1487     -34.5860,    1487      14.1862,    1487       9.0081,    1487     -27.3965,    1487      39.6974
    1488     -39.3063,    1488      35.2849,    1488     -21.9834,    1488      -0.6923,    1488      25.0426
    1489     -40.7384,    1489      31.6972,    1489      -9.0657,    1489     -15.9528,    1489      36.3642
    1490     -17.8655,    1490      -3.5254,    1490      22.1403,    1490     -34.9242,    1490      32.8700
    1491     -25.7329,    1491      -1.4325,    1491      26.5391,    1491     -44.0198,    1491      44.4109
    1492     -31.7668,    1492       9.5472,    1492      14.3257,    1492     -35.0548,    1492      43.2351
    1493     -29.8228,    1493       6.5939,    1493      16.9506,    1493     -36.3861,    1493      40.6229
    1494     -32.5204,    1494      27.8631,    1494     -13.5428,    1494      -5.0113,    1494      24.2777
    1495     -28.6700,    1495      10.3952,    1495       9.4056,    1495     -25.7009,    1495      35.2967
    1496     -36.5775,    1496      41.2133,    1496     -30.8173,    1496       9.9723,    1496      17.0238
    1497     -37.3208,    1497      41.0552,    1497     -30.0569,    1497       8.7116,    1497      19.6188
    1498     -40.8565,    1498      19.9498,    1498       6.6148,    1498     -31.0025,    1498      44.6314
    1499     -42.7445,    1499      35.0500,    1499     -13.1293,    1499     -11.9022,    1499      36.6998
    1500     -12.0958,    1500      21.6677,    1500     -21.9962,    1500      16.0528,    1500      -2.8337
    1501     -26.3223,    1501      29.7223,    1501     -18.7030,    1501       3.9171,    1501      14.0411
    1502     -44.0669,    1502      25.5491,    1502       0.0309,    1502     -25.3453,    1502      42.2148
    1503     -33.7926,    1503      29.1406,    1503     -14.3815,    1503      -4.9703,    1503      24.5969
    1504     -34.9766,    1504      25.0785,    1504      -7.9438,    1504     -12.2323,    1504      30.7880
    1505     -24.0075,    1505      26.4518,    1505     -18.1998,    1505       5.1077,    1505      12.3167
    1506     -38.5879,    1506      37.7944,    1506     -22.0225,    1506      -0.3043,    1506      23.5526
    1507     -23.0644,    1507      37.3056,    1507     -32.9646,    1507      20.8406,    1507       1.5330
    1508     -30.7576,    1508      15.1701,    1508       7.0846,    1508     -26.4506,    1508      36.1215
    1509     -30.5720,    1509      34.3043,    1509     -22.3832,    1509       5.1628,    1509      16.9098
    1510     -30.2655,    1510      24.4545,    1510      -8.1251,    1510     -10.6897,    1510      25.3234
    1511     -19.2527,    1511      31.6224,    1511     -30.0472,    1511      22.8033,    1511      -2.6818
    1512     -37.3500,    1512      41.1710,    1512     -31.5153,    1512      11.1366,    1512      17.1429
    1513     -21.3982,    1513      24.1176,    1513     -16.5267,    1513       5.9012,    1513       9.4418
    1514     -40.8045,    1514      43.1114,    1514     -28.6237,    1514       4.9868,    1514      22.6237
    1515     -37.8726,    1515      40.4236,    1515     -29.8286,    1515       8.3233,    1515      19.0981
    1516     -37.8434,    1516      31.1051,    1516     -12.9827,    1516      -9.2184,    1516      27.1824
    1517     -37.3216,    1517      34.4516,    1517     -20.3109,    1517      -1.6580,    1517      24.8741
    1518     -24.3610,    1518      12.8498,    1518       2.0108,    1518     -16.7020,    1518      26.2711
    1519     -34.6243,    1519      35.5567,    1519     -22.4622,    1519       2.5303,    1519      20.3311
    1520     -38.7133,    1520      40.1516,    1520     -27.1707,    1520       5.9718,    1520      20.9257
    1521     -26.3300,    1521      34.1232,    1521     -28.4917,    1521      13.4760,    1521       8.4720
    1522     -31.6248,    1522      39.4022,    1522     -31.9806,    1522      13.9920,    1522       9.9440
    1523     -45.1538,    1523      40.5515,    1523     -20.2295,    1523      -5.4155,    1523      30.6559
    1524     -23.2981,    1524      37.5658,    1524     -35.1041,    1524      23.4991,    1524      -0.6915
    1525     -43.0395,    1525      29.9564,    1525      -8.3388,    1525     -17.1371,    1525      39.5939
    1526     -51.1217,    1526      38.8843,    1526     -12.4593,    1526     -16.6116,    1526      43.1924
    1527     -38.3740,    1527      32.5265,    1527     -15.0644,    1527      -7.2572,    1527      29.8799
    1528     -40.2671,    1528      22.3827,    1528       2.3597,    1528     -28.0068,    1528      46.4804
    1529     -45.0646,    1529      37.2515,    1529     -13.0970,    1529     -12.5762,    1529      34.4983
    1530     -37.1756,    1530      31.5333,    1530     -12.5678,    1530      -9.4042,    1530      29.9558
    1531     -41.5143,    1531      44.3357,    1531     -27.5645,    1531       6.2628,    1531      22.5177
    1532     -46.0681,    1532      37.5833,    1532     -15.6883,    1532     -10.4861,    1532      35.2963
    1533     -26.0795,    1533      36.4815,    1533     -31.1085,    1533      16.6688,    1533       5.2901
    1534     -33.3414,    1534      40.4975,    1534     -28.9977,    1534      11.2259,    1534      13.6497
    1535     -29.1729,    1535      43.0259,    1535     -39.1571,    1535      26.3487,    1535       1.5989
    1536     -24.9079,    1536      35.8247,    1536     -30.5375,    1536      17.5663,    1536       4.6916
    1537     -19.0004,    1537      30.9591,    1537     -29.2869,    1537      18.7626,    1537      -0.2014
    1538     -17.1200,    1538      30.3958,    1538     -29.1745,    1538      20.1538,    1538      -2.0204
    1539     -23.6969,    1539      40.1226,    1539     -35.8878,    1539      22.6411,    1539       0.0188
    1540     -39.3048,    1540      43.1607,    1540     -31.4307,    1540       8.9346,    1540      19.8314
    1541     -13.5522,    1541      32.6829,    1541     -37.3623,    1541      32.9035,    1541     -11.6842
    1542      -7.9197,    1542      27.8075,    1542     -36.2205,    1542      33.1347,    1542     -15.8585
    1543     -16.8054,    1543      36.3366,    1543     -39.8983,    1543      32.5037,    1543     -10.1602
    1544     -22.4674,    1544      35.7360,    1544     -35.7422,    1544      23.3610,    1544      -0.3570
    1545     -31.1528,    1545      39.1762,    1545     -30.1638,    1545      14.3822,    1545       9.8163
    1546     -45.8095,    1546      47.3286,    1546     -32.8881,    1546      10.3564,    1546      20.2150
    1547     -44.4169,    1547      46.6785,    1547     -31.3978,    1547       6.2215,    1547      24.1242
    1548     -31.8111,    1548      33.2551,    1548     -21.4186,    1548       3.6550,    1548      17.4729
    1549     -35.4080,    1549      30.2718,    1549     -13.8102,    1549      -5.9333,    1549      25.0975
    1550     -20.1988,    1550      29.2027,    1550     -26.3710,    1550      15.7189,    1550       3.1318
    1551     -10.3692,    1551      31.0420,    1551     -38.4362,    1551      33.7794,    1551     -14.9290
    1552     -29.2834,    1552      28.3902,    1552     -17.4940,    1552       1.5961,    1552      17.2915
    1553     -38.9935,    1553      34.6369,    1553     -17.4394,    1553      -4.5078,    1553      26.7292
    1554     -28.2256,    1554      37.9288,    1554     -30.8335,    1554      14.8543,    1554       8.2222
    1555     -31.5987,    1555      33.4732,    1555     -22.3243,    1555       3.6578,    1555      17.5833
    1556     -21.3661,    1556      27.9909,    1556     -23.4811,    1556      12.3910,    1556       5.7216
    1557     -42.2689,    1557      36.5364,    1557     -19.4223,    1557      -5.6173,    1557      32.2252
