#Frame      Dih_00096,#Frame      Dih_00097,#Frame      Dih_00098,#Frame      Dih_00099,#Frame      Dih_00100
    1513      15.7977,    1513     -32.4979,    1513      36.1221,    1513     -28.0995,    1513       8.0146
    1514      12.1282,    1514     -32.2395,    1514      39.7785,    1514     -33.8217,    1514      13.3148
    1515       5.8905,    1515     -24.8125,    1515      33.5251,    1515     -31.2473,    1515      15.8278
    1516       1.3298,    1516     -17.9427,    1516      25.8749,    1516     -26.3535,    1516      16.1535
    1517       2.4367,    1517     -20.2282,    1517      27.8741,    1517     -27.8925,    1517      16.1167
    1518      -1.2877,    1518     -16.6045,    1518      26.3943,    1518     -28.5053,    1518      19.3117
    1519      -5.9517,    1519     -24.3462,    1519      41.3689,    1519     -47.4881,    1519      33.7956
    1520      -1.6789,    1520     -27.9737,    1520      42.8531,    1520     -47.7170,    1520      30.0950
    1521      -1.0194,    1521     -26.8439,    1521      40.5063,    1521     -44.1677,    1521      27.8588
    1522       0.3115,    1522     -26.7877,    1522      41.4079,    1522     -42.7016,    1522      27.0893
    1523      -2.6155,    1523     -24.3692,    1523      42.0073,    1523     -44.2413,    1523      29.2722
    1524       5.6230,    1524     -29.8754,    1524      42.2504,    1524     -41.7446,    1524      23.2738
    1525      -7.5290,    1525     -20.6151,    1525      36.6260,    1525     -42.1116,    1525      32.5115
    1526      -5.3969,    1526     -19.3940,    1526      33.4664,    1526     -38.6709,    1526      28.5463
    1527     -14.0380,    1527     -13.0710,    1527      32.5599,    1527     -41.5385,    1527      35.6814
    1528       1.1005,    1528     -24.5778,    1528      36.8785,    1528     -40.0856,    1528      23.0148
    1529     -16.4899,    1529     -13.4719,    1529      35.4779,    1529     -46.8311,    1529      39.6569
    1530      -9.4053,    1530     -23.3991,    1530      45.4060,    1530     -52.1561,    1530      37.4641
    1531      13.9437,    1531     -34.1267,    1531      38.3045,    1531     -30.2501,    1531      11.1396
    1532       3.5428,    1532     -21.3438,    1532      29.7635,    1532     -27.5982,    1532      15.0550
    1533       9.9342,    1533     -32.8376,    1533      42.9929,    1533     -38.7162,    1533      18.2618
    1534       1.3512,    1534     -25.2486,    1534      36.7318,    1534     -37.1798,    1534      23.1149
    1535      12.3157,    1535     -28.3068,    1535      32.5117,    1535     -25.6686,    1535       8.6945
    1536      10.6431,    1536     -30.8282,    1536      36.2793,    1536     -31.0236,    1536      13.2257
    1537       6.7644,    1537     -23.2090,    1537      27.1533,    1537     -26.9983,    1537      12.1899
    1538       9.0631,    1538     -25.5890,    1538      31.9696,    1538     -28.5991,    1538      13.1423
    1539       3.8289,    1539     -26.2968,    1539      37.2760,    1539     -37.1857,    1539      20.5055
    1540      12.3561,    1540     -27.1485,    1540      31.1078,    1540     -23.4881,    1540       8.2740
    1541       8.4875,    1541     -26.8659,    1541      31.9848,    1541     -28.4497,    1541      13.3650
    1542       1.0727,    1542     -25.5436,    1542      38.4284,    1542     -39.4608,    1542      25.2251
    1543      15.3206,    1543     -36.6132,    1543      40.8232,    1543     -34.4534,    1543      12.0828
    1544      12.1443,    1544     -27.7905,    1544      32.8705,    1544     -27.0318,    1544       9.8820
    1545      -0.5452,    1545     -18.5456,    1545      28.5459,    1545     -27.3410,    1545      19.0700
    1546      -0.0426,    1546     -22.8540,    1546      33.3574,    1546     -35.1332,    1546      22.5570
    1547      13.8491,    1547     -33.1871,    1547      39.3455,    1547     -30.9908,    1547      11.0855
    1548       8.5977,    1548     -30.8380,    1548      37.9581,    1548     -34.3725,    1548      16.4348
    1549      -2.2045,    1549     -23.3166,    1549      35.4186,    1549     -39.7586,    1549      27.2256
    1550       9.7616,    1550     -25.1901,    1550      30.4468,    1550     -26.7956,    1550      10.8247
    1551      14.4440,    1551     -34.1345,    1551      37.9156,    1551     -31.7955,    1551      11.4041
    1552       9.2043,    1552     -26.7093,    1552      36.1671,    1552     -31.7564,    1552      13.6373
    1553      13.0768,    1553     -33.3673,    1553      40.5857,    1553     -33.1634,    1553      12.5736
    1554       8.5202,    1554     -30.4240,    1554      39.6068,    1554     -35.2313,    1554      17.2190
    1555       3.4798,    1555     -22.4504,    1555      32.8812,    1555     -31.7073,    1555      17.4625
    1556      11.6738,    1556     -28.3221,    1556      33.8560,    1556     -26.1899,    1556       9.4394
    1557       3.6107,    1557     -22.4480,    1557      30.4252,    1557     -30.9559,    1557      17.2332
    1558       1.4793,    1558     -23.4233,    1558      34.8030,    1558     -35.8279,    1558      20.7454
    1559       8.4828,    1559     -28.0430,    1559      36.0699,    1559     -32.6828,    1559      15.3796
    1560     -10.3288,    1560     -18.9329,    1560      38.7168,    1560     -45.2682,    1560      34.4473
    1561       8.8374,    1561     -29.4826,    1561      37.0038,    1561     -35.4862,    1561      16.7363
    1562      -1.3370,    1562     -17.7387,    1562      28.6666,    1562     -31.2189,    1562      20.6081
    1563      11.0204,    1563     -31.9261,    1563      37.2068,    1563     -35.1009,    1563      15.8907
    1564      -7.1323,    1564     -19.5459,    1564      35.0584,    1564     -41.7586,    1564      31.0627
    1565      -7.0262,    1565     -19.4695,    1565      36.6562,    1565     -42.2158,    1565      33.3138
    1566       5.8772,    1566     -26.0131,    1566      35.0226,    1566     -32.8983,    1566      17.2443
    1567      21.4109,    1567     -38.9209,    1567      39.4705,    1567     -28.3614,    1567       4.6052
    1568       2.8964,    1568     -24.5077,    1568      33.2033,    1568     -31.7444,    1568      19.6593
    1569       4.2417,    1569     -26.6737,    1569      40.1976,    1569     -36.8781,    1569      20.8790
    1570      19.6103,    1570     -37.1346,    1570      36.6934,    1570     -26.4892,    1570       4.9274
    1571      -4.3846,    1571     -17.7727,    1571      30.6046,    1571     -34.5648,    1571      24.5753
    1572       5.8419,    1572     -29.2466,    1572      40.8473,    1572     -38.0774,    1572      21.1617
    1573      13.5039,    1573     -31.1361,    1573      36.2771,    1573     -28.4272,    1573       9.1673
    1574       5.8306,    1574     -28.4551,    1574      39.1193,    1574     -36.4616,    1574      19.5273
    1575      -0.7893,    1575     -22.3949,    1575      35.2132,    1575     -35.4111,    1575      23.6289
    1576      12.8818,    1576     -31.6486,    1576      38.0139,    1576     -32.0730,    1576      13.0419
    1577      11.9371,    1577     -34.9852,    1577      43.8884,    1577     -39.7892,    1577      16.9298
    1578      -8.9458,    1578     -19.4163,    1578      37.1597,    1578     -43.9819,    1578      33.4696
    1579      12.6582,    1579     -32.3920,    1579      36.3622,    1579     -29.7440,    1579      11.1049
    1580      -0.9366,    1580     -24.5665,    1580      37.1655,    1580     -39.8066,    1580      27.5336
    1581       1.3989,    1581     -27.2850,    1581      42.1499,    1581     -42.8683,    1581      25.8902
    1582       7.6070,    1582     -29.2610,    1582      38.4357,    1582     -37.3511,    1582      18.0239
    1583      18.0895,    1583     -32.7316,    1583      33.2591,    1583     -25.5589,    1583       5.2205
    1584       1.3197,    1584     -21.0576,    1584      32.5757,    1584     -33.6563,    1584      19.5673
    1585       0.9684,    1585     -16.5654,    1585      22.7521,    1585     -25.6377,    1585      15.2576
    1586      28.0773,    1586     -38.5763,    1586      35.9855,    1586     -21.8357,    1586      -3.5902
    1587      10.5869,    1587     -26.4048,    1587      31.4736,    1587     -25.0963,    1587       9.6741
    1588      13.6009,    1588     -33.7602,    1588      41.9634,    1588     -35.4727,    1588      13.6798
    1589       8.0967,    1589     -21.2916,    1589      25.5444,    1589     -23.4832,    1589       9.1805
    1590       5.8448,    1590     -28.0749,    1590      36.3243,    1590     -35.3325,    1590      18.2587
    1591       7.4218,    1591     -29.4653,    1591      39.0198,    1591     -37.1144,    1591      19.8867
    1592      10.9638,    1592     -32.5304,    1592      39.4005,    1592     -34.2962,    1592      16.0682
    1593      17.4127,    1593     -33.6925,    1593      36.4537,    1593     -25.5134,    1593       4.8921
    1594       1.3000,    1594     -25.9861,    1594      38.9023,    1594     -40.0046,    1594      24.4878
    1595      11.3395,    1595     -31.9713,    1595      37.9895,    1595     -34.7472,    1595      15.6318
    1596       0.4693,    1596     -17.9981,    1596      27.6612,    1596     -26.4455,    1596      16.7862
    1597      13.8073,    1597     -35.0637,    1597      41.4017,    1597     -33.7442,    1597      13.0158
    1598       3.9390,    1598     -26.0562,    1598      35.3149,    1598     -34.2293,    1598      20.2109
    1599      11.3260,    1599     -31.1234,    1599      35.3445,    1599     -32.1117,    1599      13.5287
    1600      11.2361,    1600     -30.1917,    1600      37.5898,    1600     -30.6244,    1600      12.8411
    1601       4.2810,    1601     -23.5862,    1601      33.3899,    1601     -31.9314,    1601      17.5757
    1602       8.2033,    1602     -28.2692,    1602      36.0865,    1602     -33.2874,    1602      14.8155
    1603       7.6798,    1603     -30.6666,    1603      39.9588,    1603     -36.3481,    1603      19.4566
    1604      18.9479,    1604     -33.7736,    1604      34.5091,    1604     -23.9874,    1604       3.9472
    1605       8.9723,    1605     -31.5054,    1605      40.5322,    1605     -34.5898,    1605      16.2235
    1606       4.1493,    1606     -27.6003,    1606      39.5113,    1606     -37.2072,    1606      21.0843
    1607      12.7988,    1607     -30.0010,    1607      34.2132,    1607     -29.9930,    1607      10.9690
    1608      14.0453,    1608     -31.0444,    1608      33.3251,    1608     -26.3996,    1608       9.0080
    1609      18.2305,    1609     -34.4318,    1609      37.2264,    1609     -27.8551,    1609       6.0283
    1610       3.7955,    1610     -27.6103,    1610      38.0946,    1610     -39.0991,    1610      23.2295
    1611      20.2409,    1611     -35.2612,    1611      34.7829,    1611     -22.0980,    1611       2.4929
    1612       6.7936,    1612     -29.0216,    1612      38.0435,    1612     -34.8194,    1612      18.3010
    1613      21.9232,    1613     -38.2635,    1613      40.9845,    1613     -31.0510,    1613       6.2648
    1614      12.4869,    1614     -31.5163,    1614      33.9669,    1614     -28.8811,    1614      10.2233
    1615       6.9102,    1615     -24.3862,    1615      30.7427,    1615     -27.5681,    1615      14.1621
    1616      14.1541,    1616     -37.0087,    1616      43.4923,    1616     -37.0394,    1616      13.4129
    1617       2.4654,    1617     -26.1554,    1617      36.5490,    1617     -36.3161,    1617      23.4384
    1618      11.5865,    1618     -33.8806,    1618      39.8465,    1618     -36.4304,    1618      16.3449
    1619      10.6866,    1619     -34.3566,    1619      43.1078,    1619     -40.7109,    1619      18.7465
    1620      12.9828,    1620     -36.4836,    1620      47.7887,    1620     -40.3732,    1620      18.0460
    1621       9.0685,    1621     -33.6474,    1621      43.1475,    1621     -43.0308,    1621      20.2076
    1622       6.7821,    1622     -29.5273,    1622      37.6806,    1622     -35.1597,    1622      18.3041
    1623      12.4237,    1623     -26.3872,    1623      27.9838,    1623     -20.9277,    1623       5.4820
    1624      10.2845,    1624     -31.9247,    1624      40.1278,    1624     -34.3388,    1624      15.0767
    1625       9.3148,    1625     -31.8942,    1625      41.0121,    1625     -37.8040,    1625      19.1867
    1626      12.3132,    1626     -30.8142,    1626      36.9383,    1626     -31.1605,    1626      11.8742
    1627       5.8874,    1627     -26.3222,    1627      34.6413,    1627     -31.8989,    1627      17.2488
    1628      15.1818,    1628     -31.7198,    1628      36.0931,    1628     -28.3509,    1628       8.6764
    1629      11.1097,    1629     -29.8108,    1629      35.2872,    1629     -30.8696,    1629      11.7888
    1630      10.2602,    1630     -30.8715,    1630      36.7915,    1630     -32.7787,    1630      15.3773
    1631      14.3867,    1631     -30.2280,    1631      32.1850,    1631     -24.3050,    1631       6.1123
    1632      23.0872,    1632     -39.2953,    1632      37.5373,    1632     -26.3905,    1632       1.3299
    1633       8.9017,    1633     -30.6699,    1633      37.6657,    1633     -34.1451,    1633      16.9480
    1634       9.5245,    1634     -30.2550,    1634      39.1943,    1634     -35.7175,    1634      17.7141
    1635       5.7617,    1635     -28.2862,    1635      38.4641,    1635     -37.3774,    1635      20.4637
    1636      20.1809,    1636     -36.8086,    1636      38.0339,    1636     -26.1997,    1636       4.6861
    1637      19.4320,    1637     -33.8092,    1637      32.1049,    1637     -22.1099,    1637       2.3711
    1638       2.1302,    1638     -25.3976,    1638      37.2504,    1638     -37.9883,    1638      21.1704
    1639       4.3428,    1639     -30.0967,    1639      41.0237,    1639     -40.5738,    1639      23.8799
    1640      17.2514,    1640     -34.1906,    1640      37.1667,    1640     -28.2468,    1640       7.4137
    1641       4.4287,    1641     -22.9960,    1641      32.9218,    1641     -30.1974,    1641      16.1435
    1642      13.5570,    1642     -29.7519,    1642      33.4084,    1642     -29.0022,    1642      10.1599
    1643       7.2018,    1643     -30.1741,    1643      39.6827,    1643     -37.1163,    1643      18.0410
    1644      -0.4341,    1644     -25.6527,    1644      40.1017,    1644     -43.2466,    1644      28.1476
    1645       6.2486,    1645     -29.7679,    1645      42.3016,    1645     -39.1859,    1645      20.8498
    1646       8.2237,    1646     -31.4650,    1646      39.1825,    1646     -38.1008,    1646      19.8695
    1647       4.6094,    1647     -30.3742,    1647      41.0571,    1647     -42.4458,    1647      25.0802
    1648      13.7917,    1648     -32.8276,    1648      37.7167,    1648     -31.5342,    1648      12.2149
    1649      14.8016,    1649     -36.9932,    1649      45.1309,    1649     -38.6192,    1649      15.4003
    1650       7.6816,    1650     -33.7059,    1650      44.0854,    1650     -42.2483,    1650      22.1256
    1651      -7.0091,    1651     -15.6452,    1651      30.1673,    1651     -36.8943,    1651      28.4777
    1652       5.2656,    1652     -30.6889,    1652      43.1898,    1652     -40.0131,    1652      22.0160
    1653      19.1023,    1653     -35.6455,    1653      34.5483,    1653     -23.7840,    1653       3.5527
    1654      -2.7509,    1654     -20.4734,    1654      33.2794,    1654     -35.2586,    1654      25.0026
    1655       4.6883,    1655     -24.3903,    1655      32.2018,    1655     -31.3986,    1655      17.8325
    1656       2.5273,    1656     -18.8320,    1656      25.4357,    1656     -25.9980,    1656      14.9980
    1657       7.5544,    1657     -27.7985,    1657      34.2452,    1657     -32.0262,    1657      15.3417
    1658      19.8506,    1658     -37.0288,    1658      38.9207,    1658     -29.8935,    1658       6.4760
    1659       1.5751,    1659     -25.8151,    1659      37.7660,    1659     -39.5591,    1659      26.1598
    1660       6.3352,    1660     -30.5479,    1660      42.8059,    1660     -38.3073,    1660      21.1153
    1661      -3.6942,    1661     -22.1107,    1661      36.5680,    1661     -37.2395,    1661      27.7261
    1662      15.9156,    1662     -34.0187,    1662      40.7761,    1662     -32.6201,    1662      10.5722
    1663       6.4536,    1663     -34.1030,    1663      45.4494,    1663     -43.9037,    1663      24.0394
    1664       6.9745,    1664     -31.7260,    1664      42.8789,    1664     -40.8218,    1664      20.9306
    1665      10.2178,    1665     -32.2232,    1665      42.8722,    1665     -38.7137,    1665      17.9994
    1666      -0.2363,    1666     -21.9287,    1666      34.0552,    1666     -36.5905,    1666      22.9000
    1667      15.8714,    1667     -33.3383,    1667      38.7612,    1667     -29.7211,    1667       8.2960
    1668      23.9689,    1668     -34.1373,    1668      32.5770,    1668     -19.6306,    1668      -2.1807
    1669      14.3144,    1669     -28.5920,    1669      32.2722,    1669     -24.8906,    1669       7.1210
    1670      -3.8202,    1670     -17.6702,    1670      31.4850,    1670     -34.2234,    1670      24.8598
    1671       8.1628,    1671     -16.5226,    1671      16.6018,    1671     -12.7228,    1671       3.3074
    1672      11.8187,    1672     -32.6679,    1672      40.7336,    1672     -35.7464,    1672      15.0691
    1673      16.4664,    1673     -34.5006,    1673      34.0506,    1673     -26.7564,    1673       7.2777
    1674       9.3002,    1674     -29.7597,    1674      37.3873,    1674     -32.7661,    1674      15.4771
    1675      13.4713,    1675     -30.1208,    1675      34.4617,    1675     -26.3997,    1675       8.2212
    1676       2.7030,    1676     -26.3727,    1676      38.7441,    1676     -36.1327,    1676      21.7233
    1677      -1.7652,    1677     -26.1192,    1677      41.4749,    1677     -41.6648,    1677      28.2410
    1678       8.5093,    1678     -29.7890,    1678      38.0731,    1678     -35.9530,    1678      17.0643
    1679      15.1772,    1679     -35.4107,    1679      39.7739,    1679     -34.6448,    1679      12.3719
    1680       1.2134,    1680     -18.2710,    1680      28.3899,    1680     -27.0653,    1680      17.1361
    1681      15.7107,    1681     -32.2130,    1681      34.3816,    1681     -28.2814,    1681       9.0162
    1682     -10.1040,    1682     -12.4246,    1682      28.5894,    1682     -36.3479,    1682      29.0259
    1683       3.9795,    1683     -24.1882,    1683      35.0690,    1683     -32.6768,    1683      17.4130
    1684      -4.9005,    1684     -15.1181,    1684      28.1377,    1684     -31.9933,    1684      22.8954
    1685      -1.1441,    1685     -24.5564,    1685      39.1547,    1685     -40.1967,    1685      25.1993
    1686       9.7054,    1686     -29.0629,    1686      35.7190,    1686     -33.3221,    1686      15.4830
    1687       4.2219,    1687     -26.3266,    1687      39.5732,    1687     -38.7604,    1687      21.2631
    1688      16.2641,    1688     -30.2506,    1688      30.5922,    1688     -22.8759,    1688       4.0365
    1689       2.3693,    1689     -19.9428,    1689      26.5860,    1689     -25.5672,    1689      14.5617
    1690       7.8157,    1690     -24.2438,    1690      33.1783,    1690     -29.6322,    1690      13.6003
    1691       0.4352,    1691     -24.1319,    1691      38.9156,    1691     -40.0724,    1691      23.9940
    1692       7.3508,    1692     -30.1516,    1692      39.3675,    1692     -37.9347,    1692      19.5079
    1693       5.4564,    1693     -28.7850,    1693      37.3149,    1693     -34.3916,    1693      19.1594
    1694     -10.8478,    1694     -19.3881,    1694      37.3086,    1694     -45.9950,    1694      35.2988
    1695      14.5230,    1695     -30.2287,    1695      31.0680,    1695     -23.1598,    1695       6.3381
    1696      -8.0801,    1696     -16.2603,    1696      32.3240,    1696     -37.8567,    1696      29.1307
    1697      -7.4155,    1697     -17.4924,    1697      33.5962,    1697     -39.5663,    1697      29.3058
    1698       6.8073,    1698     -25.3130,    1698      33.3375,    1698     -33.0149,    1698      16.0029
    1699       2.2201,    1699     -21.1912,    1699      29.4801,    1699     -27.9141,    1699      17.0781
    1700       6.7677,    1700     -32.0412,    1700      42.4965,    1700     -40.5333,    1700      20.8356
    1701       1.6769,    1701     -26.5554,    1701      38.0830,    1701     -35.8216,    1701      23.1827
    1702      10.5834,    1702     -34.2378,    1702      42.0700,    1702     -36.8524,    1702      18.3436
    1703       6.2069,    1703     -29.3029,    1703      37.2192,    1703     -38.3673,    1703      20.1203
    1704      18.0916,    1704     -38.6780,    1704      43.6454,    1704     -33.6870,    1704      11.1015
    1705       7.6165,    1705     -30.1124,    1705      39.0967,    1705     -32.7353,    1705      17.4880
    1706     -14.2611,    1706      -3.3754,    1706      18.2191,    1706     -27.6920,    1706      26.2538
    1707       4.6495,    1707     -28.0227,    1707      37.2514,    1707     -34.8475,    1707      20.3940
    1708      -8.2933,    1708     -17.0582,    1708      32.6902,    1708     -37.0330,    1708      30.6202
    1709       9.1213,    1709     -29.2584,    1709      35.7539,    1709     -34.4014,    1709      16.1287
    1710      -2.3217,    1710     -25.6878,    1710      39.8570,    1710     -42.6727,    1710      29.8557
    1711      16.8241,    1711     -32.7825,    1711      35.3916,    1711     -25.5510,    1711       5.6004
    1712      10.5877,    1712     -36.6844,    1712      42.9289,    1712     -41.7431,    1712      20.0681
    1713      19.9066,    1713     -41.5497,    1713      44.5229,    1713     -34.0506,    1713       9.8770
    1714       4.0273,    1714     -23.4314,    1714      31.7310,    1714     -30.9213,    1714      17.1037
    1715       6.1363,    1715     -31.1488,    1715      42.2947,    1715     -38.4557,    1715      20.2790
    1716      16.5080,    1716     -32.6266,    1716      35.6796,    1716     -28.8255,    1716       7.3933
    1717      21.9711,    1717     -38.5292,    1717      40.3429,    1717     -28.1488,    1717       4.4586
    1718      13.4799,    1718     -30.8725,    1718      35.5738,    1718     -29.7771,    1718      10.7902
    1719      10.7810,    1719     -34.6600,    1719      42.7937,    1719     -39.4431,    1719      18.2150
    1720       5.1613,    1720     -26.2332,    1720      35.1380,    1720     -34.1469,    1720      19.7850
    1721     -21.0540,    1721      -2.4029,    1721      22.4417,    1721     -34.1853,    1721      35.9498
    1722      12.6264,    1722     -32.1733,    1722      35.2566,    1722     -30.1739,    1722      11.3443
    1723      20.5975,    1723     -37.8377,    1723      43.3004,    1723     -30.6096,    1723       8.1352
    1724       6.0195,    1724     -28.5468,    1724      37.2388,    1724     -34.6954,    1724      18.6283
    1725      -7.8778,    1725     -13.4838,    1725      27.4670,    1725     -34.3622,    1725      26.7750
    1726       0.9020,    1726     -22.6706,    1726      35.4234,    1726     -38.9861,    1726      23.0285
    1727      11.1795,    1727     -29.4704,    1727      33.8381,    1727     -28.2958,    1727      11.9304
    1728      -4.0930,    1728     -22.9994,    1728      39.3678,    1728     -41.8962,    1728      29.8006
    1729       4.9889,    1729     -25.2036,    1729      31.9906,    1729     -31.6960,    1729      17.0753
    1730       2.8000,    1730     -26.2520,    1730      37.1896,    1730     -35.7837,    1730      21.6456
    1731      21.6989,    1731     -40.4552,    1731      41.9705,    1731     -31.6990,    1731       7.2144
    1732      -5.4937,    1732     -20.8977,    1732      36.2671,    1732     -38.9344,    1732      28.5321
    1733      17.4168,    1733     -36.4464,    1733      40.3045,    1733     -32.5102,    1733      10.0778
    1734      -2.7773,    1734     -22.9810,    1734      37.9641,    1734     -42.6477,    1734      28.2519
    1735     -13.4401,    1735     -15.2569,    1735      35.8805,    1735     -44.8983,    1735      37.9055
    1736       7.0088,    1736     -29.0828,    1736      38.2731,    1736     -37.3057,    1736      19.4810
    1737       5.4048,    1737     -32.5611,    1737      43.8635,    1737     -41.7875,    1737      23.9936
    1738      -6.9568,    1738     -11.8487,    1738      24.8560,    1738     -28.8004,    1738      21.5356
    1739     -25.4659,    1739       4.5084,    1739      16.1573,    1739     -29.4703,    1739      34.6092
    1740     -10.9539,    1740     -16.9072,    1740      35.3777,    1740     -41.0164,    1740      34.8776
    1741      17.3549,    1741     -36.3557,    1741      42.3751,    1741     -31.8993,    1741      10.4329
    1742       0.7924,    1742     -23.4888,    1742      34.0917,    1742     -35.5215,    1742      23.0873
    1743      13.2853,    1743     -33.8650,    1743      40.2584,    1743     -38.4159,    1743      15.3154
    1744      -3.2108,    1744     -24.2004,    1744      38.0227,    1744     -38.8367,    1744      27.8036
    1745      -9.2720,    1745     -10.0828,    1745      22.5330,    1745     -30.9088,    1745      26.0320
    1746      -2.2420,    1746     -19.4138,    1746      32.0558,    1746     -35.5829,    1746      22.6661
    1747       7.4857,    1747     -30.3817,    1747      39.6584,    1747     -36.2974,    1747      18.4510
    1748      15.8321,    1748     -34.3940,    1748      36.4705,    1748     -31.0909,    1748       9.5136
    1749       9.0089,    1749     -31.2243,    1749      41.0518,    1749     -36.9267,    1749      18.1563
    1750       1.1486,    1750     -24.1723,    1750      35.7629,    1750     -36.7571,    1750      21.8643
    1751      13.6227,    1751     -36.3902,    1751      42.0753,    1751     -35.7949,    1751      14.6044
    1752      11.6346,    1752     -35.9261,    1752      44.2449,    1752     -41.3922,    1752      19.1462
    1753       8.8014,    1753     -31.9194,    1753      41.4157,    1753     -36.9115,    1753      18.0884
    1754      -2.7523,    1754     -26.1522,    1754      41.2714,    1754     -45.1437,    1754      29.5318
    1755      17.2720,    1755     -38.1151,    1755      44.5591,    1755     -34.6537,    1755      11.7075
    1756      13.6544,    1756     -29.0050,    1756      31.6413,    1756     -26.8289,    1756       9.1408
    1757      -0.5369,    1757     -25.6802,    1757      39.1830,    1757     -39.6727,    1757      25.5194
    1758       9.7660,    1758     -32.9551,    1758      40.6284,    1758     -39.4054,    1758      19.1196
    1759       0.9761,    1759     -30.4845,    1759      47.9487,    1759     -50.3227,    1759      29.4838
    1760       9.1221,    1760     -34.5766,    1760      43.7012,    1760     -42.8689,    1760      21.7243
    1761       1.2644,    1761     -27.3803,    1761      40.4353,    1761     -41.4980,    1761      25.5633
    1762       5.3155,    1762     -29.2998,    1762      42.6596,    1762     -39.6900,    1762      23.1571
    1763       1.3816,    1763     -21.8907,    1763      33.6599,    1763     -33.7889,    1763      19.0661
    1764      -3.5003,    1764     -16.0931,    1764      28.2700,    1764     -30.5482,    1764      23.4007
    1765      20.4611,    1765     -33.4438,    1765      31.6006,    1765     -23.0278,    1765       2.9062
    1766      10.8298,    1766     -33.5761,    1766      43.3886,    1766     -37.8528,    1766      17.3564
    1767      10.7687,    1767     -38.6537,    1767      47.2496,    1767     -42.1218,    1767      20.4315
    1768       0.5286,    1768     -21.7851,    1768      33.4129,    1768     -34.2468,    1768      21.9600
    1769       6.1478,    1769     -27.8646,    1769      37.6676,    1769     -36.2853,    1769      18.4381
    1770      15.3612,    1770     -31.9774,    1770      33.4228,    1770     -23.7493,    1770       5.4960
    1771       9.2154,    1771     -27.3658,    1771      33.4543,    1771     -28.1824,    1771      13.6976
    1772       8.6172,    1772     -31.1234,    1772      38.4364,    1772     -34.1170,    1772      17.5358
    1773       7.6173,    1773     -28.0487,    1773      36.3909,    1773     -34.1947,    1773      17.1275
    1774       7.6724,    1774     -28.4620,    1774      38.2678,    1774     -32.9731,    1774      17.3000
    1775      14.0908,    1775     -38.9730,    1775      48.6823,    1775     -42.0814,    1775      18.5845
    1776      11.7362,    1776     -34.7330,    1776      41.8639,    1776     -37.2936,    1776      16.8113
    1777      12.7540,    1777     -27.6063,    1777      31.5839,    1777     -24.5633,    1777       8.1059
    1778      -1.7493,    1778     -21.4239,    1778      36.6850,    1778     -36.0962,    1778      24.4404
    1779      -5.7812,    1779     -21.5741,    1779      39.4209,    1779     -44.5460,    1779      30.4295
    1780      13.0371,    1780     -35.8354,    1780      39.6863,    1780     -32.9592,    1780      13.5085
    1781       8.4585,    1781     -35.2961,    1781      49.1549,    1781     -42.6956,    1781      22.2281
    1782     -10.5836,    1782     -20.1188,    1782      39.9144,    1782     -49.8576,    1782      37.7187
    1783      -4.3718,    1783     -19.1748,    1783      33.9202,    1783     -39.9985,    1783      27.0308
    1784       3.3460,    1784     -26.1474,    1784      38.3432,    1784     -38.2270,    1784      21.3823
    1785      12.3056,    1785     -30.8270,    1785      36.9322,    1785     -30.5963,    1785      12.7066
    1786      -1.2251,    1786     -23.8487,    1786      38.9841,    1786     -39.5297,    1786      25.7179
    1787      -0.3141,    1787     -25.9645,    1787      38.7943,    1787     -41.1636,    1787      27.2541
    1788       4.5708,    1788     -25.0272,    1788      32.9208,    1788     -31.8350,    1788      17.2219
    1789      -0.0710,    1789     -27.4196,    1789      43.4347,    1789     -44.9256,    1789      26.9022
    1790       6.4466,    1790     -27.7963,    1790      36.8630,    1790     -34.2701,    1790      17.8036
    1791      -1.6971,    1791     -18.3145,    1791      28.5865,    1791     -29.9300,    1791      21.2622
    1792      10.8182,    1792     -35.8173,    1792      45.6068,    1792     -41.5802,    1792      18.4959
    1793       2.3948,    1793     -28.8808,    1793      41.6178,    1793     -41.1301,    1793      23.7009
    1794      12.8379,    1794     -36.7614,    1794      45.4885,    1794     -38.9602,    1794      17.2343
    1795       8.9951,    1795     -28.5633,    1795      35.9116,    1795     -33.6062,    1795      16.3751
    1796      -5.5757,    1796     -21.4319,    1796      35.9104,    1796     -45.3261,    1796      32.3766
    1797       6.5952,    1797     -33.6806,    1797      44.9616,    1797     -43.0700,    1797      22.3651
    1798       2.9064,    1798     -25.4940,    1798      35.2353,    1798     -35.4725,    1798      20.6687
    1799       6.8082,    1799     -32.3046,    1799      43.5349,    1799     -39.3298,    1799      21.4349
    1800      18.3033,    1800     -36.1939,    1800      38.9662,    1800     -30.6329,    1800       7.9087
    1801       2.7132,    1801     -28.8503,    1801      40.7318,    1801     -41.9502,    1801      25.7866
    1802      -2.4257,    1802     -28.0294,    1802      44.2426,    1802     -48.8095,    1802      31.8230
    1803      -4.1558,    1803     -17.8362,    1803      30.5157,    1803     -33.8514,    1803      24.7394
    1804       2.0668,    1804     -25.1114,    1804      38.6480,    1804     -38.1579,    1804      21.9929
    1805      -1.5626,    1805     -26.4700,    1805      42.9447,    1805     -46.5254,    1805      30.1741
    1806       2.0877,    1806     -29.4109,    1806      42.9739,    1806     -47.5578,    1806      28.8116
    1807       1.2144,    1807     -29.8587,    1807      43.7956,    1807     -43.8040,    1807      28.0615
