#Frame      Dih_00091 Dih_00092 Dih_00093 Dih_00094 Dih_00095
     346     -37.3421 48.6555 -41.0807 23.7877 7.6287
     347     -28.4711 46.3753 -44.4715 29.7680 -1.7139
     348     -18.4789 35.1530 -36.8206 28.4009 -6.5092
     349      -3.4204 24.6417 -32.9121 35.4781 -19.4929
     350     -18.7006 33.1456 -30.9705 21.9928 -2.1192
     351     -16.9512 36.3299 -39.7588 34.3479 -11.0178
     352     -20.8421 35.0814 -34.7286 24.0985 -2.5716
     353     -25.5028 40.6862 -37.5152 24.6114 0.0157
     354     -39.9449 51.3134 -42.5743 21.5809 9.8954
     355     -25.9685 39.4929 -39.1517 25.4387 0.6823
     356     -41.6676 45.3259 -31.5630 9.7546 19.6562
     357     -30.5260 39.1949 -29.4608 13.3541 10.7057
     358     -27.1200 37.9019 -34.0615 20.0234 4.5174
     359     -36.2240 52.2321 -43.7813 26.6612 5.5904
     360     -37.8350 45.1282 -34.6186 15.2843 14.8705
     361     -38.7954 38.8184 -22.7371 2.5737 21.4419
     362     -25.0714 39.8280 -38.9731 24.4614 1.1165
     363     -28.0643 45.8915 -44.1137 29.8898 -1.5765
     364     -34.4766 42.1538 -34.0260 14.0567 13.4729
     365     -25.0627 37.4156 -35.7034 23.4286 1.2496
     366     -34.5485 48.2129 -40.4368 24.7215 6.1027
     367     -22.8886 36.5074 -33.1427 21.2642 0.7464
     368     -13.4410 35.4528 -42.3149 35.8471 -15.4698
     369     -46.0196 50.9469 -35.3518 11.0357 21.5149
     370     -23.8868 39.5986 -42.6217 31.3817 -5.6575
     371     -27.8322 39.2357 -32.6935 18.2977 5.7058
     372     -46.2485 51.3844 -35.8435 8.5235 22.8063
     373     -29.2126 48.4782 -44.8219 31.9751 -1.1089
     374     -19.9138 32.6008 -32.4806 21.0129 -0.4987
     375     -35.5286 37.5543 -26.0331 6.6747 19.6673
     376     -35.9591 44.9172 -33.6095 13.1537 15.5929
     377      -0.0273 22.3906 -34.3237 34.2685 -22.4459
     378     -28.1450 45.5614 -46.3532 29.0176 -1.0789
     379     -33.5488 42.8433 -34.2891 15.5982 10.8224
     380     -30.0375 42.7117 -39.0752 22.7640 4.3710
     381     -27.5176 36.5778 -29.9123 14.2675 7.9777
     382     -20.3626 29.6062 -28.9206 19.8259 0.4842
     383     -11.0993 29.6252 -35.5799 28.8442 -11.3983
     384     -13.3367 29.8978 -33.1403 24.9664 -7.1887
     385     -32.3975 47.0490 -46.0276 27.9100 2.6315
     386     -45.7537 54.5098 -43.5809 18.3189 17.1626
     387     -39.8208 46.9726 -33.0789 11.8369 17.2228
     388     -37.7193 41.6436 -28.1121 6.5414 20.4837
     389     -39.4478 46.7969 -34.0949 14.3422 13.8719
     390     -33.3298 47.9626 -42.2414 26.0648 4.8891
     391     -38.3365 43.5912 -31.9146 8.7352 19.9387
     392     -26.8311 35.3780 -30.6611 14.8566 7.3532
     393     -32.8746 41.8798 -33.6755 14.3244 11.5499
     394       0.4049 15.0145 -24.8912 25.8752 -16.2510
     395      -4.0016 16.8811 -22.6381 21.0671 -11.0676
     396     -27.6710 43.3392 -40.8405 26.9602 -0.1276
     397     -23.7100 31.7115 -24.5404 11.8994 6.4275
     398     -28.8783 40.0111 -35.3819 19.3755 5.0378
     399     -32.4864 46.4561 -39.1385 21.2394 7.0763
     400     -38.4528 45.4439 -34.1207 13.7079 15.1069
     401     -16.9595 23.1215 -19.3100 11.0336 3.2661
     402      -5.8361 19.4688 -25.2445 21.1364 -10.5024
     403     -11.7568 26.3934 -28.3825 24.6786 -8.7276
     404       0.5948 21.9900 -34.1731 38.8874 -23.7961
     405     -15.8197 25.2410 -22.7143 15.0050 0.7017
     406     -31.9994 41.1976 -31.6264 14.8651 10.6083
     407     -31.1275 32.5328 -22.8732 5.1861 16.9336
     408     -31.4554 43.4822 -35.5407 18.0543 8.6489
     409      -9.7975 25.2707 -29.2343 24.5368 -10.6839
     410     -20.2092 32.3003 -32.4344 23.8172 -2.2452
     411     -18.1720 28.2095 -26.1740 16.9871 0.2900
     412     -24.4279 31.0129 -26.0046 12.9536 7.1743
     413     -12.4444 24.4332 -24.5594 19.3764 -5.0476
     414     -23.5496 29.2580 -23.4021 10.2969 8.6047
     415       7.8308 19.2834 -37.1814 41.4340 -33.0351
     416     -30.4566 36.1492 -27.1188 11.4680 11.2757
     417     -11.2518 26.6458 -30.8618 26.3454 -9.2716
     418     -14.1507 31.3849 -33.3226 27.5791 -8.4391
     419     -13.9309 27.5525 -28.4511 22.1931 -5.6758
     420     -12.1981 27.0772 -31.8351 24.0886 -7.6440
     421      -6.0378 20.9000 -26.0791 23.6346 -11.3137
     422      -2.2580 23.1045 -33.0315 33.4635 -20.1267
     423     -21.9272 38.1444 -38.4881 29.1974 -4.3111
     424     -17.7034 30.1899 -31.4884 22.7997 -2.7911
     425      -3.2812 23.6962 -33.8103 32.6966 -19.5102
     426     -15.0434 31.7459 -33.9340 24.0526 -6.6706
     427     -28.8063 35.2560 -28.1325 11.5063 10.9704
     428     -20.8808 40.2782 -40.9875 29.9468 -5.9591
