#Frame      Dih_00041 Dih_00042 Dih_00043 Dih_00044 Dih_00045
      70     -23.3506 30.3743 -24.6286 12.8884 5.8672
      71     -24.5579 37.4028 -36.5201 24.6576 0.9380
      72     -24.9411 36.7923 -35.2598 23.3442 0.9604
      73     -16.5324 32.7251 -32.6341 24.1606 -4.6501
      74     -16.1310 31.2946 -31.4220 25.2972 -5.2188
      75     -26.5778 35.5072 -31.3589 17.4179 6.5875
      76      -8.0369 18.0887 -21.8383 17.5780 -5.9188
      77     -21.4714 29.8378 -25.7281 13.1268 5.1867
      78     -37.0951 44.4409 -31.5768 10.9399 16.3788
      79     -14.8507 31.1159 -35.8368 27.2227 -9.0367
      80      -3.9649 26.1489 -35.9907 33.8019 -19.3760
      81     -32.2437 42.9546 -33.2046 16.6851 9.0346
      82     -19.0391 32.8934 -31.4941 22.5152 -3.0289
      83      -8.8558 27.7021 -35.8563 32.8407 -15.2536
      84     -27.6832 40.1337 -34.3006 18.2374 5.2973
      85     -17.5950 33.9712 -35.2104 27.1593 -6.5308
      86      -2.1900 22.7189 -34.0380 33.2234 -20.0329
      87     -19.5738 27.8310 -25.0700 15.5797 1.7229
      88     -22.0437 33.3741 -30.9677 20.8832 0.3111
      89      -9.0697 23.5733 -26.6809 23.4077 -9.8656
      90       0.0041 19.3096 -29.4092 31.5289 -19.2835
      91      -7.7041 17.9177 -20.6915 17.5894 -6.0298
      92     -27.5330 39.3690 -35.0002 18.4620 5.7501
      93     -11.2760 28.3360 -33.7320 28.1967 -11.8511
      94     -34.8909 36.1061 -25.0503 6.4612 17.6507
      95     -18.5286 32.3114 -30.4699 20.8546 -1.7943
      96     -13.1730 31.2512 -36.3215 30.2699 -11.7129
      97     -26.2059 38.2061 -37.2806 24.2359 2.1107
      98     -28.4431 35.0690 -28.1523 13.8194 8.9309
      99     -40.5469 40.4523 -27.7320 4.3938 21.8056
     100     -35.1846 41.6118 -29.2336 9.0381 15.1244
     101     -31.6260 44.9227 -40.5474 23.5648 3.5825
     102     -28.6025 38.5681 -31.7735 14.5856 9.3673
     103     -16.1009 22.4387 -20.2670 12.4800 1.8049
     104     -26.4351 38.7361 -37.5508 23.9149 1.9729
     105     -19.2135 28.8887 -25.4768 14.9484 2.7718
     106     -27.3652 38.2648 -32.2473 17.5017 6.4249
     107     -13.9839 21.8063 -20.0089 13.1121 0.3045
     108     -24.6166 33.8413 -29.1438 16.4784 4.5255
     109     -25.3471 37.4196 -31.4369 18.9774 3.2049
     110     -30.5556 45.7983 -41.4591 26.5900 2.6991
     111     -35.5210 48.1874 -39.7899 20.9964 8.8541
     112     -30.6231 39.0256 -33.6408 18.1856 8.4801
     113     -35.6703 45.6939 -35.8284 15.4076 13.0859
     114     -38.2486 44.3810 -37.0388 17.6695 12.1227
     115     -37.2183 40.9428 -29.6803 8.5867 18.1501
     116     -28.9890 32.7906 -27.0629 13.7227 8.7799
     117     -23.4627 38.6558 -36.5883 23.5350 -0.2281
     118     -22.7380 31.6885 -27.1391 16.5980 3.3445
     119     -12.9182 32.8794 -38.3210 32.8311 -13.3022
     120     -31.3518 45.6754 -40.3364 23.9566 5.0530
     121     -32.3600 38.0175 -26.8602 9.3182 14.3676
     122     -29.8933 37.2491 -27.4207 10.8762 12.0292
     123     -33.2517 39.5324 -30.0924 11.9975 14.0887
     124     -19.9491 33.8167 -33.8278 22.2850 -1.6764
     125     -19.0295 28.6746 -24.9556 14.5340 2.6367
     126     -22.4061 32.8894 -33.4374 22.4466 0.1019
     127     -25.7421 38.5678 -37.2224 23.2893 2.4243
     128     -31.4073 42.0021 -33.8017 15.0370 10.6734
     129     -28.5000 41.2008 -38.2172 21.6369 4.0715
     130     -28.6953 38.5835 -32.0265 15.6048 8.1147
     131     -29.0649 39.7828 -34.4082 18.7187 6.2781
     132     -30.6779 38.6826 -29.3384 14.3620 8.9783
     133     -30.5994 37.2743 -28.7604 12.3586 11.8718
     134     -25.6736 42.4229 -39.3829 26.2327 -0.3800
     135     -23.4166 35.2325 -32.1840 20.3151 1.6117
     136     -35.0157 42.5622 -34.7252 17.1539 9.7974
     137     -23.6504 38.9548 -36.6031 23.3560 0.2289
     138     -24.4008 36.1164 -34.7549 23.5825 0.8223
     139     -23.8767 33.2030 -26.5035 11.6086 8.7482
     140     -17.9266 29.1270 -26.6948 18.7734 -1.0047
     141     -26.4273 39.1171 -36.7764 24.2074 1.1145
     142     -25.8847 31.0287 -24.0469 10.3156 9.3127
     143     -50.9103 42.5896 -23.1111 -4.0300 32.1911
     144     -27.7371 28.3371 -19.9226 3.6549 14.5973
     145     -25.9641 26.3683 -15.9666 0.4077 16.9323
     146     -19.1559 33.5161 -33.6645 22.5858 -2.6655
     147     -32.0454 36.2766 -27.0609 9.2799 13.3999
     148     -20.1678 29.8211 -28.2057 18.5458 0.7382
     149     -29.4855 35.8163 -29.1110 13.1047 9.5029
     150     -23.5162 38.1935 -35.5090 24.1888 -0.1163
     151     -28.0991 43.4917 -38.4144 22.1013 4.7511
     152      -9.0945 26.9481 -33.4754 29.3796 -12.8463
     153     -20.0085 38.1240 -39.8222 28.8814 -5.5537
     154      -6.2491 24.3646 -29.5895 27.4107 -14.4913
     155     -10.7810 28.6174 -34.1524 30.3876 -12.8348
     156     -12.6754 29.9507 -34.2211 28.3366 -9.7540
     157      -9.9475 29.4627 -37.6488 32.3565 -14.1442
     158      -9.5780 32.1033 -39.3135 36.2989 -17.1504
     159       6.6143 9.2438 -19.0073 24.7937 -20.8830
     160      -3.4205 18.6782 -26.3536 26.1709 -14.4685
     161     -22.6429 30.9802 -30.4136 19.0413 2.2318
     162     -12.3900 30.3621 -38.1874 34.2364 -13.6334
     163     -27.3957 33.1107 -26.8242 12.8243 8.8100
     164     -17.3893 30.2282 -28.8648 19.5630 -2.1427
     165      -4.9315 21.1282 -26.9483 24.7055 -13.0113
     166      -4.1397 23.1801 -31.5662 28.5800 -14.8710
     167     -15.1489 25.2923 -23.2705 17.2634 -2.1842
     168     -20.4705 29.9940 -26.4703 14.7680 3.3062
     169     -33.2414 42.8218 -34.8076 15.8235 11.5938
     170     -38.6199 45.6725 -34.3828 11.8420 16.8185
     171     -28.1824 13.1619 5.0645 -22.0926 30.5189
     172     -22.7499 35.7046 -33.2673 21.1979 0.1755
     173     -11.7227 26.8164 -31.5275 24.9073 -8.0259
     174     -36.1949 44.4300 -34.4197 14.3252 13.3113
     175     -14.0527 30.7586 -34.8300 27.8981 -9.0879
     176     -25.1381 31.2359 -23.8471 10.8670 8.3447
     177       7.2838 6.4032 -16.1739 21.5823 -17.8006
     178     -30.7898 37.7265 -30.5499 14.5928 9.3267
     179     -21.8125 31.6255 -26.6592 15.9079 3.4703
     180     -13.1721 24.9670 -26.9381 20.1532 -5.1648
     181     -25.4479 33.8244 -30.0625 17.0059 4.1275
     182      -1.2483 14.2097 -20.5367 20.4243 -12.5791
     183     -19.8812 22.1890 -15.7079 4.3921 9.9196
     184     -28.0710 38.6640 -32.7980 18.6648 6.1866
     185     -26.8472 36.5496 -28.8650 12.5010 9.2260
     186     -22.7841 33.5058 -28.9756 17.4546 2.3002
     187      -1.8782 21.7137 -32.1512 31.1484 -20.2317
     188     -17.5620 28.9712 -29.1853 19.1495 -1.5943
     189     -24.5022 38.3435 -33.5299 21.5726 0.8803
     190     -22.2567 26.4978 -19.3770 7.4695 9.3479
     191     -39.8751 31.9975 -14.1468 -6.9386 28.8786
     192     -23.3092 33.7836 -28.9763 17.9514 3.3045
     193     -38.4631 39.3456 -24.8429 2.9492 21.6426
     194     -28.8023 37.7727 -31.8906 15.7977 8.6370
     195     -10.4866 29.3498 -35.3436 28.8068 -12.8866
     196     -25.6314 39.3480 -35.1190 20.8735 2.1250
     197     -19.2654 35.5540 -36.4705 27.5513 -5.1458
     198     -27.0067 37.1169 -32.1386 16.3460 6.8990
     199     -34.7146 34.5054 -20.9476 1.1367 20.6360
     200     -29.8802 26.3125 -12.9599 -3.7753 21.2122
     201     -33.2525 39.1772 -28.1937 10.0108 14.2363
     202     -41.9917 42.5406 -24.7391 1.2941 24.6984
     203     -35.6907 36.6618 -25.1518 6.2346 17.2453
     204     -24.1449 38.5854 -36.8829 24.7243 -1.3929
     205     -20.5296 24.2180 -20.1110 8.8851 7.6189
     206     -28.9434 40.3010 -34.5610 18.6465 5.7872
     207     -25.4199 32.1681 -24.8117 9.6403 9.6243
     208     -38.3116 41.9427 -29.7185 8.2064 18.7843
     209     -34.5073 38.6450 -28.2638 10.5824 13.7320
     210     -36.2834 20.7416 0.7624 -21.7648 37.2287
     211     -42.4457 36.7737 -19.2592 -5.1027 30.4897
     212     -29.3835 25.3042 -15.1114 -0.1627 17.5526
     213     -23.9270 -5.2456 28.3500 -42.2614 40.9308
     214     -50.6312 40.0562 -14.8454 -14.9258 41.8744
     215     -49.8078 35.4042 -5.4636 -23.1392 47.0101
     216     -49.4581 37.4830 -14.3375 -13.8556 41.4391
     217     -37.7742 29.6367 -10.9616 -11.2080 32.0783
     218     -47.4792 35.9789 -13.8539 -13.9063 39.6703
     219     -27.1705 32.6836 -23.9795 10.1100 10.0796
     220     -36.9967 28.2648 -8.7073 -13.4905 33.3567
     221     -37.7502 37.6337 -22.4345 -0.0447 23.8267
     222     -40.9756 42.2946 -28.9575 5.8702 20.6743
     223     -33.4672 26.1043 -7.5874 -12.6180 28.8901
     224     -23.1351 33.3262 -30.4615 16.5493 3.7004
     225     -22.1163 34.6931 -33.5331 23.1768 -0.7608
     226     -22.2399 36.6901 -33.5445 22.3331 -0.3752
     227     -22.6187 30.0570 -24.6043 12.3034 6.7782
     228     -14.7409 34.3343 -40.1504 33.3659 -11.5334
     229     -16.9307 29.0277 -27.7825 19.4991 -1.6217
     230     -31.7477 46.0949 -44.0611 27.5917 2.5190
     231     -30.2902 42.6445 -36.0285 18.6970 7.7544
     232     -17.8767 30.4265 -29.8906 22.1523 -3.2064
     233     -21.4874 29.4020 -26.2984 15.2499 4.4304
     234      -7.2799 25.6100 -33.7168 29.3965 -14.2091
     235     -24.3024 35.9559 -32.8910 19.8605 2.9763
     236     -23.8234 34.8474 -34.6242 22.5929 0.8405
     237     -11.9745 32.0055 -38.8502 33.4185 -13.3090
     238     -14.0923 32.2644 -36.9857 28.6710 -8.7950
     239      -9.7790 26.6772 -32.7756 28.3813 -11.1867
     240     -20.5381 32.5596 -31.3783 19.7428 0.3651
     241     -19.4973 36.8684 -39.3569 30.5747 -6.7782
     242     -21.8377 33.5017 -29.6953 17.2131 3.3039
     243     -28.2774 34.7154 -28.4951 12.4953 8.8510
     244     -26.5473 36.1490 -32.3842 20.1591 2.2576
     245     -41.1610 48.4518 -36.4852 13.3102 16.7415
     246     -36.5879 42.8831 -32.7084 12.6799 15.5669
     247     -22.3189 35.5808 -35.1123 24.3622 -0.3659
     248     -17.8696 34.0926 -34.7426 27.8305 -6.1947
     249     -12.5408 28.9304 -33.0681 27.0315 -9.2884
     250     -30.0829 44.0077 -37.0221 20.3463 5.8448
     251     -30.5975 38.4671 -32.5620 16.9316 8.0210
     252     -27.9494 42.7697 -35.6673 21.7140 4.0512
     253     -29.6039 44.9104 -40.4380 25.0807 2.4552
     254     -14.7330 31.2957 -34.0120 29.3849 -9.3766
     255     -20.1995 38.2735 -41.1659 32.9746 -7.8989
     256     -32.4106 46.4746 -43.4040 25.7021 4.1589
     257     -13.5660 28.7321 -31.9315 25.4180 -8.5027
     258     -26.1324 38.4916 -37.5755 23.7752 1.9149
     259     -35.9277 44.4302 -34.6401 15.9507 11.9189
     260      -6.3547 23.5320 -28.5651 27.2780 -13.1948
     261     -23.9233 40.0113 -37.8283 26.5924 -2.6487
     262     -25.2904 34.0561 -30.5239 17.6315 5.4054
     263     -31.1348 42.7493 -36.7239 19.6635 7.0485
     264     -29.8018 31.8898 -23.7815 8.5199 12.2514
     265     -44.5073 48.4171 -33.7609 8.9505 22.2198
     266      -7.1688 27.5545 -34.7253 31.9780 -16.2931
     267     -38.5607 49.0682 -39.1230 17.9481 12.5009
     268     -41.7464 48.7319 -34.0581 12.3374 17.7423
     269     -28.2652 26.5098 -17.0737 1.1745 16.8292
     270     -40.9949 43.1816 -28.7601 6.2762 19.8843
     271     -27.7597 35.8330 -33.1274 16.8808 6.9047
     272     -17.4262 31.0594 -33.7694 23.9842 -4.9856
     273     -16.3352 37.9932 -45.3152 39.1630 -14.8953
     274     -12.4308 31.3878 -33.0439 30.7320 -12.2550
     275     -20.2642 31.5918 -29.8061 20.5775 -0.5437
     276     -29.4946 39.5363 -33.9562 16.2272 7.9102
     277     -41.0682 44.1286 -29.6744 6.2737 22.2718
     278     -35.0463 29.0579 -12.9596 -5.0437 25.4389
     279     -36.7321 37.9320 -22.4827 0.7024 23.7025
     280     -22.3117 36.8210 -39.4509 26.8912 -2.7052
     281     -25.3868 38.7081 -36.8175 24.2351 1.1195
     282       8.3015 14.3939 -29.8948 35.6159 -28.1094
     283     -11.1622 21.1868 -20.4394 14.9847 -2.5756
     284     -15.3909 28.5949 -30.9731 23.7786 -5.4978
     285     -25.8510 42.2145 -42.7735 29.0321 -3.4153
     286      -6.9316 26.8552 -35.2846 30.6347 -15.2401
     287     -10.8758 30.6663 -35.8454 29.5256 -13.2808
     288     -10.9308 28.8584 -33.3069 27.9013 -10.8205
     289     -21.5865 37.5875 -38.5177 26.5549 -3.3578
     290     -10.6533 28.9653 -35.4943 30.7932 -12.2498
     291     -14.0929 33.1942 -37.2103 32.2184 -12.7508
     292     -37.3258 41.5286 -29.7538 10.1449 16.5265
     293     -18.4633 37.5102 -40.6765 30.1634 -8.0554
     294     -16.6239 33.6519 -34.6845 26.8161 -6.8849
     295     -28.4218 43.8348 -36.7591 22.8364 2.1717
     296     -16.1714 27.7821 -29.0333 21.1046 -3.5644
     297      -5.3506 24.1976 -30.8748 27.8224 -15.6484
     298     -19.3728 35.6488 -38.5301 28.3058 -5.7444
     299      -8.6970 30.6290 -37.5303 34.7480 -15.6146
     300      -3.7875 28.1927 -38.0241 37.2112 -21.5724
     301     -36.2857 44.2517 -34.7407 14.2372 13.6614
     302     -12.7308 27.1776 -29.1253 25.3185 -8.2320
     303     -36.2688 48.1495 -35.3959 16.6042 11.1464
     304     -23.7622 36.4220 -33.7829 21.3518 -0.7368
     305     -22.1776 30.4857 -26.8865 15.0775 4.6967
     306     -30.0478 41.7581 -29.3388 12.2357 11.3330
     307     -17.1502 30.2032 -30.1691 20.8375 -3.1610
     308     -21.8267 32.8931 -29.0834 18.2291 2.2722
     309      -8.6734 22.4690 -27.6566 23.9003 -9.7790
     310     -26.4688 34.5071 -27.8675 14.8675 6.4093
     311     -23.5015 31.9236 -27.2894 15.0315 4.8601
     312     -10.9240 29.2033 -35.4450 30.1404 -13.2250
     313     -18.6450 35.4436 -38.6090 27.0623 -5.7878
     314     -27.3011 30.8307 -24.3177 10.6398 11.3513
     315     -12.5913 31.2182 -34.8717 30.1554 -11.9418
     316      -3.4110 19.5612 -27.6981 25.4875 -13.8259
     317     -26.6118 41.0981 -37.7437 24.3846 0.2476
     318     -15.2401 32.6204 -38.7982 31.8263 -10.0741
     319      -4.5208 25.1323 -34.9211 34.0893 -18.2608
     320     -18.9778 30.2080 -29.2922 18.8843 0.6716
     321      -1.3690 20.2183 -28.9445 30.5746 -17.2590
     322       1.0707 25.2949 -41.7798 41.1825 -27.4735
     323     -21.2720 34.0564 -33.9867 24.0142 -2.0658
     324       4.2518 19.2832 -34.0727 38.4268 -26.7842
     325     -10.1460 26.2306 -31.5983 25.8465 -10.1923
     326     -21.5957 38.4481 -38.6597 25.9273 -2.3001
     327     -16.3782 28.4720 -27.0014 18.2837 -0.7292
     328     -20.7841 26.7067 -22.3260 10.4768 6.7409
     329      -0.5042 18.0891 -28.0763 27.4268 -17.8120
     330     -44.1549 47.7498 -34.4105 10.5220 19.4062
     331     -29.7770 44.9368 -40.6325 25.9046 1.7132
     332     -25.1744 32.6831 -27.7194 15.8389 5.0853
     333     -23.8430 31.1440 -24.0683 10.8223 8.0016
     334     -28.4779 37.2312 -30.6714 15.9545 6.6818
     335     -14.7979 24.3138 -23.7858 15.1131 -0.3182
     336     -26.7457 34.5918 -28.8928 13.4756 7.5045
     337     -34.7276 37.6932 -28.8253 9.0203 16.9962
     338     -13.5540 31.3926 -36.1180 30.6204 -11.7075
     339     -30.1191 39.2151 -33.2711 17.0568 7.5565
     340     -25.6885 33.3266 -29.1798 15.3678 6.5834
     341     -30.7942 36.1695 -29.4182 11.3572 11.8736
     342     -27.1417 37.9872 -31.5182 17.0191 6.2371
     343     -40.3030 35.3477 -17.4240 -4.8357 29.3667
     344      -9.0520 23.7966 -26.9361 21.9664 -8.8118
     345     -19.6441 32.7451 -32.0025 21.7063 -0.7478
     346     -17.0843 29.6505 -27.8755 17.7957 -1.1413
     347     -15.0809 28.2486 -29.7933 22.5116 -4.3994
     348     -11.8216 29.2842 -35.0754 30.2406 -12.1211
     349     -29.6377 41.7446 -37.5572 24.1872 3.1956
     350     -18.9584 33.0086 -33.2032 22.3976 -1.4970
     351     -25.3933 34.9311 -29.7511 16.4344 5.3590
     352     -26.5210 35.9092 -29.3501 15.0736 6.9039
     353      -3.2298 19.7353 -28.8353 27.9183 -15.3556
     354     -28.0841 36.8268 -37.7293 23.6580 3.0643
     355     -37.7669 36.2123 -23.4395 2.9190 21.8989
     356     -42.2875 35.3649 -17.1490 -5.5947 28.4759
     357     -46.0668 45.2004 -27.2495 1.7081 27.5322
     358     -31.2993 38.2623 -32.2922 15.9564 9.2219
     359     -28.7903 37.2010 -29.8726 14.3281 8.5158
     360     -40.3842 44.7466 -33.1830 11.1812 17.3968
     361     -21.4223 26.6313 -20.0839 7.4187 9.2030
     362     -28.9197 34.9517 -26.7548 12.1449 9.9105
     363     -21.8251 32.4210 -30.1933 19.5260 1.2945
     364     -17.9234 34.2259 -34.6028 23.4538 -3.7391
     365     -16.3308 32.1016 -32.8882 23.5175 -5.1494
     366     -20.0064 33.4218 -31.5458 21.3166 -1.8210
     367     -28.2692 40.7568 -34.6861 21.7863 3.2539
     368     -14.9722 38.8447 -44.1151 36.2000 -13.8313
     369     -12.1637 25.6917 -30.0451 21.8278 -6.6342
     370       2.6429 19.7451 -32.8420 34.0314 -23.0361
     371     -17.3949 29.4520 -29.2652 19.7124 -1.4112
     372     -14.5145 29.6837 -32.6110 25.7750 -7.5114
     373     -18.2074 34.8831 -37.8368 29.4702 -6.8942
     374      -2.4999 27.4416 -37.9823 36.2688 -22.1758
     375     -22.0732 35.4398 -31.5409 19.6241 1.0578
     376     -10.7943 27.0887 -33.4718 27.6396 -9.9954
     377     -15.4098 26.8395 -27.1462 20.4735 -3.2794
     378       0.2533 17.3979 -28.3963 29.4884 -19.2965
     379     -12.8546 26.8028 -27.6995 21.8444 -6.0392
     380     -15.9378 26.6815 -25.9725 16.7856 -1.3225
     381       1.3808 19.1370 -29.9275 33.7078 -22.1731
     382      -6.0226 20.0086 -24.2743 22.1966 -10.1725
     383     -33.4143 33.2234 -20.1600 1.8189 18.8669
     384     -16.6303 32.7650 -36.4778 26.9761 -7.0640
     385      -8.7645 25.1440 -30.8162 28.3423 -12.4248
     386     -25.5507 34.8713 -29.7576 14.8963 7.5872
     387     -11.9515 26.3993 -28.1877 21.4952 -6.4537
     388     -10.2692 23.9662 -27.5590 21.3335 -7.2994
     389     -30.5955 34.7718 -25.6329 8.2107 15.2762
     390     -23.6955 37.1520 -34.7870 22.7951 0.9933
     391     -41.0577 41.8491 -26.3956 2.0986 24.3447
     392     -29.8162 26.3994 -13.9872 -2.3127 20.1856
     393     -25.0330 21.5511 -10.0193 -3.6213 17.3997
     394     -30.1438 38.2908 -31.8241 16.8656 7.2607
     395     -27.9237 36.7321 -31.2259 16.3012 6.2883
     396     -33.3122 36.8181 -22.6688 5.2199 17.4522
     397     -24.7288 25.5783 -16.6696 2.4984 13.6807
     398     -18.1606 27.2357 -24.3336 15.5778 1.2993
     399      -9.2006 26.0326 -30.7890 27.0518 -11.5627
     400     -28.2121 23.7853 -10.1152 -5.5130 20.7153
     401     -14.8326 27.1032 -27.3446 19.7187 -3.2416
     402     -22.1446 26.6047 -20.8823 7.4321 9.3852
     403     -19.0148 32.9816 -32.5080 21.1695 -1.6062
     404       1.0263 17.8275 -28.0071 28.7878 -19.8658
     405      -9.8124 29.3781 -34.8814 29.2067 -12.6221
     406     -16.6816 31.7700 -35.1411 26.4235 -6.2248
     407      -3.0313 23.9507 -35.9737 33.4855 -19.8417
     408     -13.8732 32.2322 -37.4874 29.6332 -11.6260
     409       2.9105 17.0096 -27.6873 29.6873 -20.4839
     410      -9.2748 30.8793 -37.5222 33.9640 -16.1857
     411      -4.1255 21.0391 -26.9113 25.5608 -13.6914
     412     -35.8037 40.1946 -28.9537 9.9890 16.0478
     413     -30.1617 36.7039 -31.4259 15.2947 9.8347
     414     -23.9493 35.7124 -30.8824 18.3616 3.2497
     415     -50.3265 38.4740 -14.6799 -13.7317 40.7512
     416     -41.1276 29.9312 -10.1469 -12.2138 33.3153
     417     -36.9312 31.6103 -15.0731 -4.2493 24.7842
     418      -6.7080 20.6057 -25.1405 22.0972 -9.3295
     419     -15.6225 34.3582 -36.8683 29.8305 -8.9230
     420     -22.0741 26.3651 -18.8750 6.6547 9.8822
     421     -20.3191 28.8926 -26.3076 14.1785 3.9072
     422     -10.6827 26.2915 -27.4976 22.2912 -7.4644
     423     -21.9390 33.4270 -33.3277 21.3187 0.4476
     424     -34.5595 44.7891 -39.9691 21.9148 6.8119
     425     -20.6662 14.4825 -1.8715 -10.9252 20.3914
     426     -10.4258 21.8811 -23.9712 19.9418 -6.1477
     427     -33.7464 40.3079 -32.1011 12.8922 13.6512
     428     -33.2753 43.0279 -36.2513 17.6039 9.4702
     429     -12.6933 25.5204 -28.2587 23.6602 -7.1079
     430     -33.0018 36.8785 -25.4114 7.7015 15.9984
     431     -26.9950 34.4319 -27.0633 11.1516 9.6926
     432     -24.4761 35.1903 -32.5713 17.8998 3.8480
     433     -38.8481 40.4115 -26.3112 3.7479 21.7571
     434     -18.2171 30.5232 -30.7051 18.3210 -0.4949
     435     -18.2580 36.6332 -39.4542 31.4470 -9.1480
     436     -10.7024 30.0166 -36.5781 32.5028 -13.5283
     437     -36.9182 40.9510 -26.5609 4.9979 21.6659
     438     -27.6016 32.0236 -23.2306 6.7703 13.3257
     439      -7.3219 22.6256 -29.9742 25.5733 -10.8374
     440     -21.8172 33.3653 -35.6848 22.9140 -0.8714
     441     -20.4241 29.6179 -27.0410 15.8262 2.2635
     442     -34.3305 38.5741 -27.0003 6.9115 17.5020
     443     -26.1596 39.3853 -33.2451 20.2498 3.6634
     444     -29.3666 33.1683 -24.0074 6.3554 15.2900
     445     -18.6756 25.0459 -19.3877 8.7530 6.7228
     446     -30.7788 36.0063 -29.4180 10.9180 12.7468
     447      -6.7287 23.6305 -28.9343 24.8063 -11.1051
     448     -14.3527 29.4263 -33.3495 25.4412 -7.0062
     449     -20.1851 31.5368 -26.9511 17.4993 1.5240
     450     -20.0534 33.8013 -32.0243 22.7253 -2.2212
     451     -21.8427 34.8349 -34.0406 21.7610 -0.3715
     452     -27.6315 20.9575 -6.7134 -8.9467 22.7817
     453     -20.9220 25.6179 -19.4469 8.2629 7.7634
     454     -19.0299 29.7284 -26.3411 16.2268 1.3529
     455     -19.2544 35.7715 -36.3169 27.3861 -5.2467
     456     -14.0075 23.2478 -21.4855 14.6625 -0.5689
     457     -15.5759 30.1388 -28.5591 19.4742 -2.5147
