#Frame      Dih_00136,#Frame      Dih_00137,#Frame      Dih_00138,#Frame      Dih_00139,#Frame      Dih_00140
    3109     -12.5763,    3109     -12.1998,    3109      29.7412,    3109     -37.0515,    3109      32.8932
    3110     -20.1461,    3110      -9.9134,    3110      34.4442,    3110     -48.1743,    3110      43.4450
    3111       0.1364,    3111     -23.9621,    3111      38.2856,    3111     -40.6642,    3111      25.8025
    3112     -23.0702,    3112      -1.1086,    3112      21.7088,    3112     -36.5285,    3112      40.7898
    3113     -23.3809,    3113      -2.3644,    3113      24.9439,    3113     -39.4369,    3113      39.4625
    3114     -13.6479,    3114     -11.0396,    3114      30.4072,    3114     -40.1880,    3114      35.6714
    3115     -21.5184,    3115       3.1079,    3115      15.2754,    3115     -30.1308,    3115      32.7963
    3116      -7.1546,    3116     -17.5974,    3116      35.3664,    3116     -39.9033,    3116      30.2126
    3117       8.1422,    3117     -19.5286,    3117      22.5800,    3117     -19.1632,    3117       7.4327
    3118       1.8281,    3118     -23.9334,    3118      34.8466,    3118     -33.8795,    3118      21.2311
    3119      -6.5617,    3119     -11.0787,    3119      22.0514,    3119     -26.7877,    3119      21.5876
    3120      -2.4483,    3120     -14.8245,    3120      24.9826,    3120     -28.7062,    3120      19.3812
    3121     -11.1727,    3121     -12.9710,    3121      31.3978,    3121     -36.5389,    3121      30.0731
    3122     -17.0086,    3122      -5.8947,    3122      23.9594,    3122     -35.5133,    3122      32.6708
    3123     -21.0316,    3123      -7.2215,    3123      30.2174,    3123     -45.1956,    3123      42.2980
    3124       2.4941,    3124     -19.8292,    3124      27.4004,    3124     -26.6790,    3124      16.2754
    3125       8.6905,    3125     -21.8454,    3125      25.6604,    3125     -23.3668,    3125       9.6354
    3126      -4.3228,    3126     -12.3329,    3126      22.1917,    3126     -27.0297,    3126      19.3489
    3127       5.9625,    3127     -19.1105,    3127      23.0579,    3127     -20.3718,    3127       9.8007
    3128       2.0876,    3128     -17.3746,    3128      24.1535,    3128     -23.3005,    3128      14.5774
    3129      -5.4711,    3129     -12.8437,    3129      24.5213,    3129     -29.8041,    3129      21.6878
    3130     -11.5598,    3130     -14.5748,    3130      33.5801,    3130     -41.8299,    3130      33.6569
    3131       4.0956,    3131     -20.2196,    3131      25.1847,    3131     -23.9515,    3131      12.8220
    3132     -15.9025,    3132      -3.2159,    3132      18.0281,    3132     -27.5739,    3132      27.4002
    3133     -27.8492,    3133       6.6629,    3133      16.9734,    3133     -35.9164,    3133      39.2258
    3134      -1.9883,    3134     -22.3029,    3134      35.9528,    3134     -40.6365,    3134      26.9739
    3135      -1.9139,    3135     -18.7009,    3135      30.8005,    3135     -34.0989,    3135      21.6341
    3136       1.4503,    3136     -21.8892,    3136      32.3285,    3136     -34.6125,    3136      19.4002
    3137      -5.6310,    3137     -12.3895,    3137      23.3030,    3137     -29.1159,    3137      21.4657
    3138     -10.4214,    3138     -12.9008,    3138      28.4738,    3138     -35.2172,    3138      29.7046
    3139      -7.5813,    3139     -13.7883,    3139      28.9559,    3139     -34.6820,    3139      26.9049
    3140      -7.7016,    3140      -6.2274,    3140      16.3992,    3140     -22.9282,    3140      20.0194
    3141     -11.4513,    3141     -14.1860,    3141      32.0449,    3141     -37.0242,    3141      33.3896
    3142     -20.0046,    3142      -1.5523,    3142      20.5909,    3142     -33.9843,    3142      33.6767
    3143      -3.6340,    3143     -10.8422,    3143      20.2779,    3143     -22.7200,    3143      16.7263
    3144     -12.6032,    3144      -7.3692,    3144      22.5041,    3144     -30.6210,    3144      28.3121
    3145     -23.0541,    3145      -6.9797,    3145      30.6465,    3145     -45.5587,    3145      42.8502
    3146     -25.7147,    3146       3.1082,    3146      18.2584,    3146     -34.2306,    3146      38.0581
    3147      -7.3965,    3147     -16.7208,    3147      29.8504,    3147     -35.7561,    3147      27.9503
    3148      -7.3939,    3148     -18.1091,    3148      33.1900,    3148     -40.1584,    3148      30.7607
    3149      -8.7803,    3149     -12.2973,    3149      26.5172,    3149     -33.3424,    3149      26.7486
    3150     -19.6367,    3150     -13.0550,    3150      37.0138,    3150     -49.7921,    3150      43.1651
    3151     -28.1342,    3151      -0.4830,    3151      26.8537,    3151     -42.4667,    3151      43.8738
    3152     -22.9174,    3152      -8.4180,    3152      32.4153,    3152     -48.8363,    3152      47.6349
    3153      -1.6390,    3153     -21.2934,    3153      32.8757,    3153     -37.4252,    3153      25.5896
    3154     -34.1695,    3154       5.0115,    3154      22.2468,    3154     -43.9401,    3154      46.6251
    3155      -6.7254,    3155     -21.8751,    3155      40.8007,    3155     -47.2381,    3155      33.6474
    3156     -15.7229,    3156      -8.6306,    3156      27.7574,    3156     -39.3464,    3156      36.1679
    3157     -15.6601,    3157      -7.8818,    3157      25.9332,    3157     -36.4257,    3157      33.4375
    3158     -20.7293,    3158      -3.3119,    3158      23.5694,    3158     -35.0969,    3158      36.7742
    3159     -26.0659,    3159       3.6167,    3159      18.7940,    3159     -34.5434,    3159      38.3666
    3160     -27.5377,    3160       4.8323,    3160      17.9799,    3160     -35.1868,    3160      38.4860
    3161       4.8707,    3161     -29.6510,    3161      40.7575,    3161     -36.8528,    3161      20.3965
    3162       1.3475,    3162     -20.8429,    3162      29.8634,    3162     -31.1668,    3162      19.9802
    3163     -16.4852,    3163      -3.2162,    3163      19.7356,    3163     -31.1555,    3163      31.1061
    3164      -6.8106,    3164     -14.5133,    3164      27.3773,    3164     -34.5566,    3164      26.5046
    3165     -13.1603,    3165      -9.9652,    3165      26.6617,    3165     -35.7529,    3165      31.7012
    3166     -27.4108,    3166       3.6805,    3166      19.4736,    3166     -38.2565,    3166      42.7061
    3167     -14.0492,    3167     -11.9001,    3167      31.7904,    3167     -39.2280,    3167      35.0194
    3168     -23.3405,    3168       0.2516,    3168      21.5256,    3168     -38.3458,    3168      35.2105
    3169     -12.8568,    3169     -15.0648,    3169      37.4826,    3169     -44.9026,    3169      34.1444
    3170     -11.1954,    3170     -15.7385,    3170      35.2325,    3170     -42.1271,    3170      33.9452
    3171     -18.4941,    3171      -1.7390,    3171      18.5817,    3171     -30.0474,    3171      30.9318
    3172     -26.3879,    3172       0.4031,    3172      24.5004,    3172     -42.7517,    3172      42.8528
    3173     -18.0023,    3173       0.2197,    3173      15.7701,    3173     -26.5953,    3173      28.7199
    3174      -4.1096,    3174     -21.8504,    3174      36.6225,    3174     -43.5147,    3174      30.1479
    3175     -31.3771,    3175      10.8823,    3175      13.3041,    3175     -32.7771,    3175      39.2772
    3176     -19.7901,    3176       3.3477,    3176      13.4165,    3176     -26.9176,    3176      30.6752
    3177     -16.1106,    3177      -4.4511,    3177      21.0168,    3177     -30.2429,    3177      30.5777
    3178     -22.6618,    3178      -3.4127,    3178      24.4778,    3178     -39.3800,    3178      41.9039
    3179      -9.4320,    3179     -19.2995,    3179      38.1941,    3179     -45.7771,    3179      34.8566
    3180      -9.8652,    3180     -14.1167,    3180      30.1053,    3180     -35.9160,    3180      29.8170
    3181     -15.6846,    3181     -12.6781,    3181      34.3486,    3181     -42.5956,    3181      38.6645
    3182     -10.3012,    3182     -13.7298,    3182      31.4207,    3182     -37.9649,    3182      32.8295
    3183     -18.8712,    3183      -6.6994,    3183      26.7903,    3183     -36.7134,    3183      35.6888
    3184      -9.9611,    3184     -15.3882,    3184      31.8533,    3184     -39.4843,    3184      32.1003
    3185       2.8837,    3185     -26.5113,    3185      35.8880,    3185     -38.7378,    3185      21.9836
    3186       7.5363,    3186     -30.3436,    3186      41.2181,    3186     -39.7874,    3186      18.5998
    3187      -0.6356,    3187     -18.8620,    3187      28.9432,    3187     -31.9523,    3187      19.7336
    3188      -7.0348,    3188     -15.0905,    3188      30.5313,    3188     -36.4482,    3188      28.7218
    3189       5.3583,    3189     -27.4977,    3189      38.2175,    3189     -33.3865,    3189      18.5865
    3190      11.0934,    3190     -33.6887,    3190      41.2417,    3190     -37.4507,    3190      17.5682
    3191      -1.9656,    3191     -20.2589,    3191      33.4809,    3191     -34.2448,    3191      23.1510
    3192      -8.9986,    3192     -14.4726,    3192      28.9776,    3192     -36.8505,    3192      30.4480
    3193      -9.5380,    3193     -10.3740,    3193      24.1477,    3193     -30.5410,    3193      25.7743
    3194       0.8607,    3194     -22.0371,    3194      31.6656,    3194     -32.0854,    3194      21.6611
    3195       1.7381,    3195     -25.2963,    3195      38.0391,    3195     -37.2400,    3195      23.3547
    3196     -10.2509,    3196     -13.4520,    3196      30.5822,    3196     -37.1589,    3196      28.3541
    3197     -11.5926,    3197     -14.0194,    3197      33.6846,    3197     -43.8276,    3197      34.0583
    3198       4.6830,    3198     -24.3128,    3198      34.7723,    3198     -34.5946,    3198      17.9776
    3199      -9.7827,    3199     -19.0122,    3199      38.3894,    3199     -46.4463,    3199      34.6383
    3200     -12.5187,    3200     -11.3790,    3200      28.5715,    3200     -37.4354,    3200      30.3485
    3201     -11.5200,    3201      -8.0670,    3201      22.0067,    3201     -31.0560,    3201      26.7133
    3202      -7.1986,    3202     -10.1345,    3202      22.4473,    3202     -28.0687,    3202      21.6129
    3203      -5.7150,    3203     -14.8920,    3203      28.3752,    3203     -32.4752,    3203      24.9242
    3204     -12.2260,    3204     -13.8546,    3204      32.1596,    3204     -38.6488,    3204      31.7022
    3205       3.7002,    3205     -28.6949,    3205      39.9550,    3205     -37.9673,    3205      23.1751
    3206      -7.7768,    3206     -14.5244,    3206      30.8727,    3206     -37.1732,    3206      27.4999
    3207     -20.5038,    3207       3.5745,    3207      12.1359,    3207     -24.9782,    3207      28.5758
    3208     -15.6690,    3208      -6.2248,    3208      23.5752,    3208     -33.5104,    3208      31.3026
    3209     -19.4058,    3209      -4.3005,    3209      23.2942,    3209     -36.1713,    3209      34.1898
    3210      -3.8425,    3210     -14.2925,    3210      23.8073,    3210     -29.0724,    3210      21.3736
    3211       9.9504,    3211     -20.9759,    3211      23.4065,    3211     -19.6785,    3211       6.6293
    3212     -17.9004,    3212      -0.2672,    3212      17.6186,    3212     -30.1898,    3212      32.0593
    3213      -1.8012,    3213     -14.7664,    3213      25.0100,    3213     -26.3501,    3213      18.0002
    3214      -4.6147,    3214      -9.8189,    3214      19.1307,    3214     -22.4223,    3214      17.4430
    3215      -7.2051,    3215     -14.8709,    3215      29.1751,    3215     -33.9957,    3215      28.1375
    3216      -9.4905,    3216     -15.5484,    3216      32.6608,    3216     -39.6107,    3216      31.3810
    3217       2.1498,    3217     -31.9942,    3217      46.0415,    3217     -47.0463,    3217      28.6640
    3218       0.2368,    3218     -18.3977,    3218      28.1893,    3218     -29.3342,    3218      19.0076
    3219     -17.8444,    3219      -3.7665,    3219      22.5939,    3219     -34.7507,    3219      32.0652
    3220     -11.2890,    3220      -7.9108,    3220      22.8260,    3220     -29.6864,    3220      26.6521
    3221     -20.2720,    3221       0.4502,    3221      15.5987,    3221     -26.4857,    3221      30.6967
    3222       0.1865,    3222     -17.3880,    3222      26.2494,    3222     -27.2382,    3222      18.2313
    3223      -2.7586,    3223      -7.9131,    3223      14.6065,    3223     -17.0613,    3223      13.0888
    3224      -0.4000,    3224     -13.8877,    3224      23.0312,    3224     -23.9587,    3224      14.8546
    3225       0.6697,    3225     -24.4615,    3225      37.5275,    3225     -37.7488,    3225      23.4837
    3226      -3.2551,    3226     -22.2543,    3226      37.1312,    3226     -39.1164,    3226      27.9490
    3227     -10.9898,    3227     -16.2068,    3227      34.3032,    3227     -42.4100,    3227      35.6832
    3228     -20.1770,    3228      -7.2110,    3228      29.1140,    3228     -43.1812,    3228      41.5343
    3229     -22.0360,    3229      -4.1403,    3229      25.8075,    3229     -37.6135,    3229      38.6270
    3230     -22.0449,    3230      -3.1247,    3230      24.8649,    3230     -38.0773,    3230      37.1245
    3231     -10.8796,    3231     -11.1172,    3231      27.4176,    3231     -34.8377,    3231      29.6306
    3232     -16.1542,    3232      -6.6596,    3232      25.3429,    3232     -38.9005,    3232      33.7027
    3233     -10.5940,    3233     -10.9956,    3233      25.6306,    3233     -32.1097,    3233      28.7442
    3234     -16.7231,    3234      -6.3054,    3234      24.0705,    3234     -33.9656,    3234      32.1649
    3235     -14.6920,    3235     -17.1037,    3235      39.9307,    3235     -47.6675,    3235      40.6020
    3236     -34.4667,    3236      11.2290,    3236      13.3213,    3236     -32.5628,    3236      42.7022
    3237     -15.9143,    3237      -7.1220,    3237      25.7109,    3237     -36.3663,    3237      32.8576
    3238     -13.7021,    3238     -11.7313,    3238      30.8718,    3238     -39.6702,    3238      34.0263
    3239      -4.6871,    3239     -19.2155,    3239      34.3737,    3239     -39.0131,    3239      28.0822
    3240       6.3322,    3240     -27.2421,    3240      34.3578,    3240     -35.8719,    3240      18.5212
    3241      -9.9395,    3241      -8.2109,    3241      20.8932,    3241     -27.7641,    3241      24.8443
    3242     -16.7880,    3242      -7.5307,    3242      26.7237,    3242     -38.0394,    3242      36.9438
    3243     -15.0703,    3243     -13.6439,    3243      33.7401,    3243     -44.5465,    3243      37.8657
    3244     -23.7991,    3244      -1.2693,    3244      22.5824,    3244     -37.3730,    3244      40.3208
    3245       1.4605,    3245     -25.2473,    3245      35.9128,    3245     -37.0265,    3245      22.8028
    3246      -6.7550,    3246     -18.4454,    3246      35.6047,    3246     -40.5884,    3246      29.9737
    3247     -15.0669,    3247     -11.7946,    3247      32.9564,    3247     -44.2757,    3247      37.4071
    3248      -3.7452,    3248     -21.2351,    3248      34.2756,    3248     -37.5690,    3248      27.3775
    3249     -13.0662,    3249     -13.9423,    3249      32.4143,    3249     -39.9596,    3249      33.6489
    3250      -4.0266,    3250     -20.3381,    3250      37.0776,    3250     -41.2541,    3250      29.3783
    3251      -2.2307,    3251     -17.4945,    3251      27.8524,    3251     -31.0184,    3251      20.8084
    3252      -9.0915,    3252      -9.3285,    3252      22.6873,    3252     -29.2392,    3252      23.9094
    3253     -16.7623,    3253      -5.9685,    3253      23.9737,    3253     -32.7320,    3253      32.6625
    3254     -17.5632,    3254      -9.5954,    3254      30.9684,    3254     -41.5259,    3254      38.6299
    3255       4.6668,    3255     -21.8454,    3255      28.3435,    3255     -28.6908,    3255      15.3723
    3256       0.9263,    3256     -23.3608,    3256      35.2312,    3256     -38.8609,    3256      23.6705
    3257       6.1837,    3257     -19.9921,    3257      25.8995,    3257     -23.8640,    3257      11.7312
    3258     -20.8240,    3258       0.8058,    3258      16.6173,    3258     -28.8166,    3258      32.1755
    3259     -14.2650,    3259      -9.1904,    3259      28.2019,    3259     -36.2803,    3259      30.3747
    3260     -11.2940,    3260      -9.2408,    3260      24.2967,    3260     -33.4284,    3260      30.4312
    3261      -2.1797,    3261     -20.0645,    3261      31.6788,    3261     -36.0415,    3261      25.3812
    3262      -4.2884,    3262     -16.0749,    3262      29.2118,    3262     -30.2215,    3262      22.6260
    3263     -16.1207,    3263      -5.8484,    3263      23.2799,    3263     -34.3575,    3263      33.4635
    3264     -15.3316,    3264     -13.4206,    3264      32.7504,    3264     -42.7864,    3264      38.0438
    3265     -22.0835,    3265      12.8260,    3265      -0.7888,    3265     -12.8138,    3265      22.6972
    3266     -21.7565,    3266      -1.3110,    3266      21.6995,    3266     -33.0474,    3266      36.2476
    3267     -19.0429,    3267      -8.2009,    3267      28.6944,    3267     -40.7606,    3267      39.3947
    3268       0.5047,    3268     -23.2662,    3268      35.9082,    3268     -39.0120,    3268      23.5124
    3269     -11.3100,    3269     -12.8616,    3269      29.2167,    3269     -36.2227,    3269      31.6615
    3270      -5.1930,    3270     -18.5563,    3270      32.7150,    3270     -38.8082,    3270      28.1473
    3271     -14.2409,    3271     -12.3298,    3271      29.7798,    3271     -38.7047,    3271      33.9055
    3272       0.4106,    3272     -19.7709,    3272      30.1123,    3272     -31.1929,    3272      18.8161
    3273       8.2884,    3273     -25.2653,    3273      36.9516,    3273     -32.8335,    3273      13.6372
    3274       3.5579,    3274     -28.0042,    3274      38.6668,    3274     -39.5589,    3274      22.8945
    3275     -12.6093,    3275      -9.7019,    3275      26.7754,    3275     -35.8832,    3275      32.0114
    3276       8.3554,    3276     -26.3486,    3276      32.8199,    3276     -27.7697,    3276      12.9637
    3277      16.6818,    3277     -33.7785,    3277      38.0646,    3277     -30.0420,    3277       9.4191
    3278      -0.9650,    3278     -21.9690,    3278      34.3071,    3278     -35.5749,    3278      24.8512
    3279      -5.6416,    3279     -21.0024,    3279      36.0010,    3279     -42.4557,    3279      31.2609
    3280      11.0024,    3280     -37.9808,    3280      45.0339,    3280     -38.8933,    3280      18.5829
    3281      -7.9494,    3281     -14.9424,    3281      29.8814,    3281     -37.2122,    3281      28.6926
    3282     -10.0187,    3282     -15.5496,    3282      32.2385,    3282     -38.4553,    3282      30.1444
    3283      -5.2521,    3283     -11.4509,    3283      21.3511,    3283     -26.7658,    3283      21.1918
    3284     -13.4953,    3284      -8.7632,    3284      24.5643,    3284     -34.8895,    3284      31.8358
    3285      -0.8452,    3285     -21.5689,    3285      35.0681,    3285     -37.2210,    3285      24.1149
    3286      14.1879,    3286     -26.6274,    3286      26.7045,    3286     -19.2316,    3286       3.8230
    3287      -3.2918,    3287     -15.5070,    3287      27.2842,    3287     -30.4282,    3287      21.5599
    3288       8.9265,    3288     -25.6771,    3288      31.1803,    3288     -25.7936,    3288      10.7015
    3289       5.8319,    3289     -22.6244,    3289      28.3092,    3289     -28.0814,    3289      14.4570
    3290      11.1143,    3290     -28.5444,    3290      36.1336,    3290     -31.6131,    3290      13.6980
    3291      -5.9554,    3291     -10.5630,    3291      22.6691,    3291     -27.1388,    3291      21.7925
    3292       1.6541,    3292     -28.0124,    3292      41.3666,    3292     -40.8325,    3292      26.1901
    3293       1.3483,    3293     -20.4231,    3293      29.3311,    3293     -30.5796,    3293      18.7164
    3294       6.3169,    3294     -25.4757,    3294      31.7881,    3294     -30.4166,    3294      15.1833
    3295      -7.0645,    3295      -6.8779,    3295      15.4308,    3295     -20.1283,    3295      16.9798
    3296      -8.0854,    3296     -18.0532,    3296      37.0867,    3296     -43.5892,    3296      32.2271
    3297       4.7620,    3297     -28.1038,    3297      40.0899,    3297     -37.7838,    3297      21.2262
    3298      -0.7973,    3298     -20.9059,    3298      31.8611,    3298     -32.4270,    3298      22.8449
    3299       9.8543,    3299     -28.2506,    3299      36.7778,    3299     -31.8107,    3299      13.5274
    3300       6.4000,    3300     -30.9980,    3300      40.3295,    3300     -38.2450,    3300      21.9558
    3301      -2.5003,    3301     -16.2361,    3301      26.5199,    3301     -29.0853,    3301      19.2125
    3302       8.4507,    3302     -22.0970,    3302      25.7632,    3302     -22.0097,    3302       8.6392
    3303      -0.2737,    3303     -19.1053,    3303      28.3069,    3303     -30.3336,    3303      20.2148
    3304      -4.9079,    3304     -23.9599,    3304      42.7932,    3304     -42.6580,    3304      33.6464
    3305      -9.2029,    3305     -16.8314,    3305      32.5369,    3305     -37.9776,    3305      31.4463
    3306      -9.3779,    3306     -11.7985,    3306      25.9612,    3306     -32.4388,    3306      26.7066
    3307     -29.5524,    3307       7.4590,    3307      15.1046,    3307     -34.9911,    3307      41.7852
    3308       1.6581,    3308     -21.2423,    3308      31.8142,    3308     -28.9384,    3308      18.4704
    3309     -12.9564,    3309      -8.6941,    3309      25.0088,    3309     -36.0953,    3309      30.8927
    3310     -11.5965,    3310      -7.1351,    3310      20.9715,    3310     -28.3504,    3310      25.9156
    3311     -16.3903,    3311      -8.1880,    3311      27.7428,    3311     -38.2873,    3311      35.0136
    3312      -5.9677,    3312     -17.9701,    3312      33.3309,    3312     -39.9844,    3312      28.3181
    3313      -1.3874,    3313     -23.7501,    3313      36.0090,    3313     -38.5851,    3313      26.5325
    3314      -2.4619,    3314     -21.7185,    3314      36.0536,    3314     -42.2004,    3314      26.8524
    3315     -12.1016,    3315     -11.7176,    3315      28.9174,    3315     -38.4564,    3315      32.4100
    3316       9.8216,    3316     -28.0175,    3316      34.0375,    3316     -31.1659,    3316      14.5967
    3317       0.3912,    3317     -25.1196,    3317      36.8381,    3317     -37.3219,    3317      23.6581
    3318     -10.4325,    3318     -19.5886,    3318      37.3180,    3318     -43.4488,    3318      34.5972
    3319       2.2864,    3319     -19.7626,    3319      26.6405,    3319     -25.4939,    3319      15.7200
    3320      -3.2581,    3320     -20.8542,    3320      35.3047,    3320     -37.1095,    3320      26.1841
    3321       3.4981,    3321     -27.8639,    3321      39.3379,    3321     -38.7409,    3321      23.0148
    3322      -5.8451,    3322     -15.5467,    3322      29.4979,    3322     -33.8346,    3322      25.3875
    3323      -7.3593,    3323     -17.5887,    3323      32.5540,    3323     -39.6871,    3323      32.0955
    3324     -20.9537,    3324      -3.5910,    3324      25.7226,    3324     -39.7559,    3324      37.1085
    3325       0.7558,    3325     -19.2510,    3325      27.5219,    3325     -29.6371,    3325      18.4193
    3326     -22.2253,    3326      -6.2362,    3326      29.1001,    3326     -43.1735,    3326      41.4003
    3327     -18.8717,    3327      -4.8547,    3327      24.7630,    3327     -36.8034,    3327      35.8205
    3328     -16.5900,    3328      -7.0858,    3328      25.1737,    3328     -37.4147,    3328      34.8232
    3329     -15.0040,    3329      -8.8714,    3329      26.9657,    3329     -38.0038,    3329      35.4402
    3330     -22.8671,    3330      -0.7804,    3330      22.2327,    3330     -38.7876,    3330      40.9732
    3331     -28.5195,    3331       1.4528,    3331      23.3941,    3331     -41.0878,    3331      44.6123
    3332     -14.6207,    3332      -4.3298,    3332      19.4398,    3332     -30.7787,    3332      29.4211
    3333      -6.4496,    3333     -10.9383,    3333      21.8635,    3333     -26.5680,    3333      21.9573
    3334     -15.1302,    3334     -11.8486,    3334      31.5877,    3334     -41.9217,    3334      35.8059
    3335     -10.1856,    3335     -13.8012,    3335      30.4619,    3335     -39.6406,    3335      31.6363
    3336      -6.0611,    3336     -18.8044,    3336      34.4949,    3336     -41.8073,    3336      30.0524
    3337      -6.2586,    3337     -11.0685,    3337      21.5985,    3337     -24.5980,    3337      20.9408
    3338      -5.0927,    3338     -10.1139,    3338      18.7737,    3338     -24.2444,    3338      18.3412
    3339     -12.2410,    3339     -11.1856,    3339      28.4540,    3339     -36.3771,    3339      30.2237
    3340     -17.6560,    3340      -7.2032,    3340      27.3992,    3340     -37.7705,    3340      34.7738
    3341     -17.9437,    3341       0.2995,    3341      16.1342,    3341     -26.0230,    3341      26.9425
    3342      13.5765,    3342     -26.6729,    3342      29.5856,    3342     -21.4559,    3342       5.2193
    3343       0.4735,    3343     -24.4621,    3343      36.8439,    3343     -37.1950,    3343      23.3289
    3344      -1.2035,    3344     -13.7950,    3344      21.6655,    3344     -24.5788,    3344      16.1171
    3345      -6.3169,    3345      -8.8972,    3345      19.2628,    3345     -24.9101,    3345      19.6254
    3346      -9.6811,    3346     -13.7820,    3346      29.4829,    3346     -37.4267,    3346      29.1510
    3347      -9.5209,    3347      -8.1911,    3347      21.1895,    3347     -28.5342,    3347      23.2914
    3348      -5.7181,    3348     -16.7323,    3348      30.0398,    3348     -35.3348,    3348      27.7144
    3349     -16.0559,    3349       1.1838,    3349      12.3021,    3349     -23.1238,    3349      26.0743
    3350      -2.8366,    3350     -10.6861,    3350      18.4559,    3350     -20.4106,    3350      15.6564
    3351       3.9697,    3351     -26.8652,    3351      36.2943,    3351     -34.6804,    3351      18.6721
    3352       1.0838,    3352     -31.2727,    3352      44.4104,    3352     -46.9562,    3352      29.4619
    3353       0.7481,    3353     -20.2161,    3353      31.1526,    3353     -30.2022,    3353      20.4680
    3354       4.2832,    3354     -28.2106,    3354      35.7597,    3354     -35.2904,    3354      21.9445
    3355      -3.2581,    3355     -20.4854,    3355      34.1847,    3355     -36.9149,    3355      25.5632
    3356      -7.7069,    3356     -19.6111,    3356      35.5570,    3356     -41.9908,    3356      31.8548
    3357      -4.9442,    3357     -17.6933,    3357      32.3133,    3357     -36.5077,    3357      27.0495
    3358      -5.4538,    3358     -20.7576,    3358      36.0426,    3358     -40.1500,    3358      29.5753
    3359      -6.9168,    3359     -19.1496,    3359      35.2084,    3359     -39.8255,    3359      30.9999
    3360      -5.0013,    3360     -21.2427,    3360      37.7531,    3360     -42.8514,    3360      30.1458
    3361      -3.0125,    3361     -20.8584,    3361      35.2500,    3361     -37.6242,    3361      26.1127
    3362       6.2058,    3362     -31.3256,    3362      39.8928,    3362     -39.5146,    3362      22.1631
    3363       4.2657,    3363     -29.0591,    3363      40.4115,    3363     -38.1041,    3363      22.2930
    3364      -1.8530,    3364     -21.2868,    3364      35.1568,    3364     -36.7529,    3364      23.4619
    3365      -0.5893,    3365     -26.7604,    3365      39.8480,    3365     -42.6271,    3365      29.4284
    3366       2.7548,    3366     -27.7664,    3366      39.3924,    3366     -36.7630,    3366      21.6888
    3367       1.7260,    3367     -20.9792,    3367      30.1656,    3367     -32.1902,    3367      18.9539
    3368       3.0991,    3368     -27.2464,    3368      40.3559,    3368     -39.3498,    3368      23.8855
    3369       3.3565,    3369     -29.3732,    3369      40.0902,    3369     -42.4560,    3369      22.6100
    3370      12.0978,    3370     -35.5595,    3370      43.9361,    3370     -34.5679,    3370      15.7379
    3371       2.3383,    3371     -28.7702,    3371      41.3581,    3371     -42.1384,    3371      25.2241
    3372       9.5791,    3372     -24.4440,    3372      28.6745,    3372     -23.9422,    3372       9.7919
    3373      -9.3028,    3373     -10.8161,    3373      24.8207,    3373     -31.6265,    3373      25.4059
    3374      -2.2010,    3374     -24.8108,    3374      39.9222,    3374     -43.8315,    3374      28.7329
    3375     -12.8671,    3375      -9.6360,    3375      25.8272,    3375     -34.4942,    3375      29.7472
    3376      -3.6869,    3376     -18.2743,    3376      29.9936,    3376     -34.4621,    3376      24.1027
    3377      -0.6953,    3377     -23.0261,    3377      34.8745,    3377     -36.9297,    3377      24.0807
    3378       1.4165,    3378     -18.6472,    3378      27.3820,    3378     -29.4535,    3378      16.8884
    3379      14.0534,    3379     -32.8997,    3379      39.4780,    3379     -32.9750,    3379      13.3682
    3380      11.4108,    3380     -32.7877,    3380      40.4468,    3380     -35.9098,    3380      16.6608
    3381      -0.3144,    3381     -23.3602,    3381      37.6429,    3381     -36.7576,    3381      23.4947
    3382       3.7566,    3382     -26.4388,    3382      37.1732,    3382     -38.4126,    3382      22.6853
    3383       0.7639,    3383     -13.1000,    3383      19.7420,    3383     -21.1451,    3383      12.7448
    3384     -16.3626,    3384      -8.7940,    3384      27.8531,    3384     -38.9088,    3384      34.7593
    3385     -29.0781,    3385      -0.0996,    3385      26.2033,    3385     -44.1326,    3385      45.3394
    3386     -16.7191,    3386      -7.6222,    3386      27.4256,    3386     -39.0741,    3386      35.0945
    3387     -17.9640,    3387      -7.1020,    3387      26.2911,    3387     -38.1189,    3387      35.5445
    3388     -14.5425,    3388      -6.8563,    3388      24.3783,    3388     -33.4228,    3388      29.5117
    3389     -18.3026,    3389      -5.1124,    3389      25.3962,    3389     -37.8595,    3389      35.9033
    3390     -16.1077,    3390       3.7598,    3390       8.9014,    3390     -17.9496,    3390      21.8280
    3391     -18.3817,    3391      -1.4927,    3391      19.6520,    3391     -29.9297,    3391      29.9019
    3392      -2.3569,    3392     -18.2569,    3392      29.2021,    3392     -33.0032,    3392      22.8784
    3393     -14.9015,    3393     -10.5461,    3393      30.5742,    3393     -39.4966,    3393      33.1859
    3394      -8.7051,    3394     -22.2409,    3394      41.2123,    3394     -47.0101,    3394      36.8458
    3395      -6.3610,    3395     -18.0261,    3395      32.5255,    3395     -40.1966,    3395      30.0718
    3396      12.6175,    3396     -26.5171,    3396      30.2970,    3396     -25.4255,    3396       8.1319
    3397       4.2581,    3397     -25.5261,    3397      36.4532,    3397     -34.2313,    3397      18.7606
    3398       8.2299,    3398     -22.2042,    3398      27.0823,    3398     -24.8343,    3398      10.8290
    3399      -2.8678,    3399     -13.0697,    3399      21.2850,    3399     -24.5059,    3399      18.8322
    3400       4.7962,    3400     -22.2392,    3400      29.2363,    3400     -29.0953,    3400      15.3555
