#Frame      Dih_00061,#Frame      Dih_00062,#Frame      Dih_00063,#Frame      Dih_00064,#Frame      Dih_00065
    2421      -0.4960,    2421     -15.9630,    2421      25.2115,    2421     -25.7466,    2421      16.9320
    2422     -47.6733,    2422      29.9718,    2422      -2.2626,    2422     -26.0651,    2422      47.3082
    2423     -42.5949,    2423      42.4650,    2423     -21.6456,    2423      -5.3347,    2423      33.4607
    2424     -40.1840,    2424      20.0406,    2424       5.3110,    2424     -29.6438,    2424      46.3214
    2425     -31.4313,    2425       6.2840,    2425      17.3728,    2425     -34.4737,    2425      44.0066
    2426     -30.5098,    2426       6.8928,    2426      16.7699,    2426     -36.3447,    2426      43.6027
    2427     -42.8167,    2427      20.6408,    2427       6.6649,    2427     -32.0435,    2427      46.8344
    2428     -41.6883,    2428      26.5786,    2428      -4.4740,    2428     -20.2929,    2428      40.9308
    2429     -36.0257,    2429      15.2571,    2429      10.0424,    2429     -30.3418,    2429      41.9296
    2430     -26.9865,    2430      11.3383,    2430       7.1786,    2430     -22.1296,    2430      32.2713
    2431     -37.7425,    2431      15.8270,    2431       7.3688,    2431     -27.5438,    2431      43.8830
    2432     -32.0396,    2432      12.7850,    2432      10.1693,    2432     -29.2186,    2432      39.0541
    2433     -38.6781,    2433      10.0638,    2433      21.5086,    2433     -45.6794,    2433      51.7045
    2434     -49.7363,    2434      37.4745,    2434     -15.3915,    2434     -14.0835,    2434      42.5375
    2435     -18.9475,    2435       1.3401,    2435      15.6499,    2435     -27.9367,    2435      27.5613
    2436     -25.7774,    2436       9.8777,    2436       8.8543,    2436     -25.3526,    2436      30.9416
    2437     -15.6804,    2437     -13.5157,    2437      33.4048,    2437     -41.8996,    2437      38.0909
    2438     -33.1715,    2438       9.9021,    2438      14.8101,    2438     -33.6851,    2438      41.0612
    2439     -11.6531,    2439     -11.2834,    2439      27.9697,    2439     -34.4202,    2439      29.8342
    2440     -14.8046,    2440       1.1019,    2440      11.4202,    2440     -20.7483,    2440      22.2443
    2441     -23.1716,    2441      -0.8591,    2441      20.4086,    2441     -33.6780,    2441      35.7845
    2442     -31.9263,    2442      20.1097,    2442      -1.2073,    2442     -17.9497,    2442      30.2381
    2443     -24.9061,    2443      -0.3748,    2443      22.9269,    2443     -38.8230,    2443      40.4347
    2444     -27.7999,    2444       4.5792,    2444      16.6344,    2444     -33.4391,    2444      38.4688
    2445     -35.1276,    2445      15.9479,    2445       7.2403,    2445     -30.0471,    2445      37.7710
    2446     -39.0909,    2446      23.4044,    2446      -1.9177,    2446     -20.1266,    2446      38.0200
    2447     -41.6494,    2447      33.1651,    2447     -14.0960,    2447      -9.5398,    2447      33.7060
    2448     -15.1632,    2448      25.3631,    2448     -24.6758,    2448      16.0297,    2448      -0.1039
    2449     -28.5966,    2449      27.3011,    2449     -14.7295,    2449      -2.4186,    2449      20.0274
    2450     -22.3994,    2450      26.6269,    2450     -22.1516,    2450       9.8020,    2450       7.1874
    2451     -32.0557,    2451       6.6831,    2451      18.7779,    2451     -37.7316,    2451      46.9263
    2452     -34.1373,    2452      27.4039,    2452     -11.2232,    2452      -7.5140,    2452      25.6481
    2453     -31.2356,    2453      37.6932,    2453     -32.0067,    2453      15.3672,    2453       9.6840
    2454     -31.0800,    2454      34.0047,    2454     -22.2639,    2454       4.1469,    2454      17.1097
    2455     -35.7357,    2455      33.6077,    2455     -20.1952,    2455       1.2184,    2455      21.5700
    2456     -35.3811,    2456      36.9538,    2456     -24.0130,    2456       4.4161,    2456      18.7722
    2457     -41.1780,    2457      23.5154,    2457      -0.6694,    2457     -22.0555,    2457      39.9832
    2458     -36.9553,    2458      16.6117,    2458       7.8209,    2458     -30.1285,    2458      42.4230
    2459     -21.1871,    2459      32.9836,    2459     -30.8795,    2459      20.2225,    2459       0.0910
    2460     -21.2886,    2460      27.0576,    2460     -19.5652,    2460       7.5675,    2460       8.3124
    2461     -33.5101,    2461      33.2476,    2461     -19.7487,    2461       0.6611,    2461      20.2674
    2462     -39.7634,    2462      42.2397,    2462     -28.1828,    2462       7.6979,    2462      19.8152
    2463     -45.9221,    2463      46.5886,    2463     -28.7084,    2463       3.3498,    2463      25.0526
    2464     -31.8733,    2464      16.1018,    2464       3.6113,    2464     -22.4523,    2464      34.8564
    2465     -32.1998,    2465      19.5957,    2465       1.3799,    2465     -23.0301,    2465      36.0246
    2466     -41.3344,    2466      20.4204,    2466       5.5616,    2466     -29.5339,    2466      43.7518
    2467     -25.1738,    2467      -4.1929,    2467      27.3249,    2467     -41.4330,    2467      45.3637
    2468     -42.0718,    2468      40.4011,    2468     -24.6579,    2468       1.0978,    2468      26.3986
    2469     -35.1304,    2469      35.0253,    2469     -21.3811,    2469       0.2622,    2469      22.0867
    2470     -37.8377,    2470      39.9098,    2470     -32.2740,    2470      11.3252,    2470      16.4152
    2471     -28.1408,    2471      41.9773,    2471     -37.3305,    2471      22.8105,    2471       2.8026
    2472     -42.6737,    2472      46.8488,    2472     -33.6102,    2472       9.3910,    2472      21.1623
    2473     -42.3876,    2473      39.1733,    2473     -25.3129,    2473       0.0410,    2473      27.7070
    2474     -44.2311,    2474      34.5758,    2474     -15.1733,    2474     -10.3338,    2474      32.6548
    2475     -35.2534,    2475      32.1369,    2475     -15.2007,    2475      -4.7062,    2475      24.5930
    2476     -29.6140,    2476      20.8087,    2476      -4.0629,    2476     -13.8402,    2476      29.1424
    2477     -45.0819,    2477      41.0402,    2477     -23.4101,    2477      -0.9862,    2477      27.5894
    2478     -35.8613,    2478      19.0700,    2478       3.7782,    2478     -25.1976,    2478      38.2679
    2479     -35.1460,    2479      44.1269,    2479     -32.2187,    2479      14.9577,    2479      11.8042
    2480     -42.3232,    2480      46.6407,    2480     -27.9300,    2480       6.2972,    2480      22.3919
    2481     -48.6707,    2481      45.4168,    2481     -26.3251,    2481      -0.1733,    2481      32.0629
    2482     -22.7307,    2482      36.9251,    2482     -32.4026,    2482      21.3283,    2482       0.6230
    2483     -29.5548,    2483      41.0619,    2483     -33.8815,    2483      16.7460,    2483       7.9202
    2484     -38.5031,    2484      49.7192,    2484     -41.4131,    2484      19.8887,    2484      11.2046
    2485     -32.7287,    2485      43.1784,    2485     -35.5672,    2485      16.4724,    2485      10.3170
    2486     -42.1641,    2486      40.6552,    2486     -25.0066,    2486       0.7270,    2486      26.7443
    2487     -39.9506,    2487      47.8960,    2487     -35.2237,    2487      12.1751,    2487      19.2816
    2488     -43.5939,    2488      49.7382,    2488     -34.2470,    2488      10.6788,    2488      21.5479
    2489     -30.9816,    2489      41.6060,    2489     -35.1609,    2489      20.7873,    2489       5.5416
    2490     -43.1465,    2490      47.3022,    2490     -35.4281,    2490      12.3190,    2490      20.2013
    2491     -36.4571,    2491      49.2925,    2491     -41.3256,    2491      23.4040,    2491       9.3002
    2492     -41.7108,    2492      51.0454,    2492     -37.3651,    2492      13.0797,    2492      17.1459
    2493     -25.7947,    2493      37.1253,    2493     -33.6567,    2493      21.4489,    2493       2.6191
    2494     -47.9239,    2494      52.3697,    2494     -36.9619,    2494      10.4606,    2494      23.6154
    2495     -30.5120,    2495      43.2932,    2495     -39.4691,    2495      24.6518,    2495       2.9204
    2496     -43.0096,    2496      54.0648,    2496     -45.2552,    2496      24.0445,    2496      12.3916
    2497     -38.8564,    2497      45.3637,    2497     -37.2887,    2497      17.1018,    2497      13.5437
    2498     -40.8549,    2498      48.2908,    2498     -38.1301,    2498      15.8091,    2498      15.7741
    2499     -37.8041,    2499      48.8764,    2499     -39.9781,    2499      18.9038,    2499      11.9464
    2500     -41.4888,    2500      50.4850,    2500     -42.9395,    2500      18.3552,    2500      15.3854
    2501     -42.5432,    2501      53.8554,    2501     -45.2929,    2501      22.1688,    2501      13.6729
    2502     -37.4244,    2502      32.7602,    2502     -18.0620,    2502      -4.0621,    2502      26.8841
    2503     -28.8578,    2503      24.4849,    2503     -11.5154,    2503      -4.4643,    2503      21.8260
    2504     -42.8887,    2504      13.4700,    2504      18.0417,    2504     -45.8589,    2504      56.1284
    2505     -37.3997,    2505      45.3952,    2505     -32.3581,    2505      12.2653,    2505      15.0912
    2506     -41.6480,    2506      40.7942,    2506     -25.2279,    2506       2.4918,    2506      24.9697
    2507     -38.9556,    2507      14.4372,    2507      12.4868,    2507     -32.6354,    2507      44.8286
    2508     -19.5572,    2508       2.2987,    2508      13.3399,    2508     -25.0445,    2508      27.3156
    2509     -18.2751,    2509     -11.7929,    2509      32.7876,    2509     -45.1708,    2509      42.2498
    2510       2.1512,    2510     -25.5742,    2510      38.8834,    2510     -38.8252,    2510      23.8570
    2511       2.2212,    2511     -33.1360,    2511      46.8732,    2511     -47.7344,    2511      29.2759
    2512     -43.0880,    2512      21.7985,    2512       5.8426,    2512     -29.8861,    2512      48.3703
    2513     -33.1750,    2513      14.1999,    2513       9.2567,    2513     -28.8641,    2513      35.9956
    2514     -25.3892,    2514      37.3662,    2514     -32.4568,    2514      19.2753,    2514       3.9377
    2515     -31.2082,    2515      27.3856,    2515     -11.7472,    2515      -5.7765,    2515      23.1119
    2516     -46.7115,    2516      35.0883,    2516      -9.6141,    2516     -19.5655,    2516      44.3081
    2517     -22.9004,    2517      35.0596,    2517     -29.4072,    2517      18.6286,    2517       2.5667
    2518      -8.7587,    2518      27.8861,    2518     -33.8388,    2518      31.2726,    2518     -14.0170
    2519      -9.5297,    2519      30.5671,    2519     -36.8628,    2519      30.2366,    2519     -14.0608
    2520     -29.0328,    2520      36.9920,    2520     -30.2964,    2520      14.9175,    2520       8.2540
    2521     -29.0639,    2521      39.6769,    2521     -34.4494,    2521      18.7860,    2521       6.0016
    2522      -5.6016,    2522      23.6461,    2522     -32.0678,    2522      31.7554,    2522     -16.3780
    2523      -0.8132,    2523      16.6877,    2523     -23.8473,    2523      22.7041,    2523     -14.7078
    2524     -32.0159,    2524      33.4215,    2524     -22.5955,    2524       5.3988,    2524      17.5078
    2525     -25.8511,    2525      42.9810,    2525     -41.5528,    2525      29.1733,    2525      -3.1773
    2526     -25.2496,    2526      35.3227,    2526     -30.2798,    2526      15.6905,    2526       5.5806
    2527     -27.6034,    2527      39.2071,    2527     -33.5245,    2527      15.3951,    2527       7.8189
    2528      -5.9750,    2528      25.1281,    2528     -33.0867,    2528      31.8811,    2528     -15.7459
    2529     -27.5213,    2529      36.3248,    2529     -32.1705,    2529      17.3518,    2529       7.3071
    2530     -21.3503,    2530      35.5559,    2530     -32.5499,    2530      21.3341,    2530      -0.1250
    2531     -42.9538,    2531      39.7572,    2531     -26.1302,    2531       1.9470,    2531      25.9079
    2532     -14.3964,    2532      29.3680,    2532     -32.1888,    2532      21.5825,    2532      -5.3718
    2533     -51.7018,    2533      41.9541,    2533     -19.1634,    2533     -11.5079,    2533      39.9120
    2534     -29.0320,    2534       5.3644,    2534      17.0819,    2534     -34.1409,    2534      40.1397
    2535     -40.5132,    2535      22.4477,    2535       3.4107,    2535     -27.3757,    2535      43.6738
    2536     -34.9755,    2536      25.0378,    2536      -6.0465,    2536     -15.9603,    2536      33.6037
    2537     -48.7795,    2537      22.6868,    2537       8.6027,    2537     -37.1429,    2537      52.9852
    2538     -41.0180,    2538      45.2186,    2538     -31.6922,    2538       6.9694,    2538      22.1683
    2539     -28.9560,    2539      34.3175,    2539     -27.2073,    2539      12.1272,    2539       9.6981
    2540     -42.9712,    2540      46.4155,    2540     -32.0291,    2540       7.6061,    2540      22.0485
    2541     -33.5839,    2541      23.6443,    2541      -6.6598,    2541     -12.2146,    2541      28.2850
    2542     -14.0753,    2542      29.3463,    2542     -32.6273,    2542      27.0651,    2542      -9.1236
    2543     -56.2058,    2543      41.6819,    2543     -14.8203,    2543     -17.8883,    2543      49.1174
    2544     -44.3420,    2544      30.1434,    2544      -5.2286,    2544     -20.9764,    2544      42.6165
    2545     -40.3930,    2545      26.7046,    2545      -3.4041,    2545     -20.6534,    2545      39.0327
    2546     -34.8738,    2546      31.8360,    2546     -16.2642,    2546      -4.0986,    2546      24.4177
    2547     -49.2309,    2547      25.6892,    2547       3.6684,    2547     -31.4775,    2547      52.3349
    2548     -39.5318,    2548      29.8312,    2548      -9.4706,    2548     -13.7397,    2548      33.7250
    2549     -42.4862,    2549      27.9841,    2549      -1.6692,    2549     -24.4716,    2549      44.9821
    2550     -39.3982,    2550      22.7514,    2550       2.0792,    2550     -25.7256,    2550      40.5386
    2551     -37.5554,    2551      16.0348,    2551       9.7778,    2551     -32.6185,    2551      42.5099
    2552     -44.5742,    2552      40.0726,    2552     -18.3921,    2552      -8.0572,    2552      33.0809
    2553     -43.7800,    2553      25.2833,    2553       0.9900,    2553     -27.7835,    2553      45.7797
    2554     -25.4384,    2554       1.6727,    2554      20.5345,    2554     -35.5143,    2554      39.4232
    2555     -32.2402,    2555      11.4707,    2555       9.2611,    2555     -26.6341,    2555      38.4981
    2556     -39.7417,    2556      24.4757,    2556      -0.3086,    2556     -23.6419,    2556      38.9507
    2557     -32.5045,    2557      13.3635,    2557       8.0032,    2557     -26.0894,    2557      38.8257
    2558     -18.1902,    2558       0.2397,    2558      15.7172,    2558     -27.0367,    2558      28.7280
    2559     -40.3969,    2559      15.0437,    2559      12.6060,    2559     -33.5031,    2559      48.5128
    2560     -38.3180,    2560      11.4554,    2560      15.6370,    2560     -36.3892,    2560      47.7442
    2561     -38.5094,    2561      22.7938,    2561      -1.8230,    2561     -20.3140,    2561      37.9551
    2562     -41.0810,    2562      34.7241,    2562     -16.8279,    2562      -6.9820,    2562      29.4747
    2563     -35.0039,    2563      21.6592,    2563      -1.3376,    2563     -20.3179,    2563      34.9404
    2564     -41.0296,    2564      27.5579,    2564      -6.6566,    2564     -15.6400,    2564      35.2793
    2565     -32.0324,    2565      28.0038,    2565     -15.5786,    2565      -2.9672,    2565      22.3102
    2566     -34.4248,    2566      16.8601,    2566       4.7225,    2566     -24.7498,    2566      36.7949
    2567     -40.6514,    2567      26.4966,    2567      -3.9030,    2567     -20.3612,    2567      38.7144
    2568     -33.2244,    2568      24.4332,    2568      -5.7496,    2568     -14.4845,    2568      29.9465
    2569     -32.9880,    2569       1.9884,    2569      27.8353,    2569     -45.9787,    2569      51.1413
    2570     -25.5347,    2570      -8.7825,    2570      36.2099,    2570     -49.9832,    2570      47.7633
    2571     -31.5372,    2571       8.5643,    2571      13.7450,    2571     -32.0873,    2571      38.8707
    2572     -34.2718,    2572      16.0682,    2572       6.5718,    2572     -26.3898,    2572      41.1984
    2573     -42.9630,    2573      38.2371,    2573     -20.8475,    2573      -2.3303,    2573      29.5685
    2574     -13.9233,    2574     -13.9750,    2574      31.9841,    2574     -43.5766,    2574      35.7397
    2575     -26.7041,    2575       9.6720,    2575       8.8202,    2575     -25.8046,    2575      34.5069
    2576     -28.6015,    2576      35.7586,    2576     -30.3926,    2576      16.1904,    2576       6.7775
    2577     -30.4062,    2577      16.1877,    2577       3.7652,    2577     -21.3462,    2577      32.8143
    2578     -46.3001,    2578      31.8344,    2578      -6.8427,    2578     -20.9493,    2578      41.5262
    2579     -33.5368,    2579      34.7873,    2579     -21.8156,    2579       1.8440,    2579      18.2527
    2580     -41.3020,    2580      35.0350,    2580     -19.6453,    2580      -1.7221,    2580      25.6137
    2581     -25.4152,    2581      36.4390,    2581     -36.5979,    2581      21.1459,    2581       2.9980
    2582     -37.0843,    2582      32.1348,    2582     -15.5808,    2582      -5.4890,    2582      25.7340
    2583     -46.7871,    2583      36.7898,    2583     -13.2402,    2583     -13.3600,    2583      36.1561
    2584     -28.9455,    2584      36.9574,    2584     -31.8244,    2584      16.4911,    2584       7.7433
    2585     -44.7119,    2585      36.0992,    2585     -14.2110,    2585      -9.6848,    2585      32.6751
    2586     -37.5759,    2586      46.0539,    2586     -32.6823,    2586      13.2497,    2586      14.9815
    2587     -40.1534,    2587      29.1304,    2587     -10.1489,    2587     -13.4392,    2587      34.6521
    2588     -24.9803,    2588      25.1893,    2588     -16.6159,    2588       1.8656,    2588      14.9020
    2589     -49.0442,    2589      32.9574,    2589      -8.1387,    2589     -19.1200,    2589      41.2860
    2590     -33.2736,    2590      22.2678,    2590      -3.5484,    2590     -15.7693,    2590      29.3592
    2591     -43.8556,    2591      29.6598,    2591      -8.8340,    2591     -16.3022,    2591      38.4419
    2592     -32.3129,    2592      26.1423,    2592     -10.3672,    2592      -8.6122,    2592      26.5517
    2593     -42.1243,    2593      24.7133,    2593      -0.7710,    2593     -21.8727,    2593      38.9363
    2594     -51.5665,    2594      32.1023,    2594      -3.3857,    2594     -26.3863,    2594      50.8094
    2595     -21.4662,    2595      14.8773,    2595      -2.5333,    2595     -10.2086,    2595      19.6047
    2596     -46.3979,    2596      32.9832,    2596      -9.0985,    2596     -17.4607,    2596      39.5817
    2597     -34.9369,    2597      17.8848,    2597       5.3795,    2597     -26.1567,    2597      38.7104
    2598     -46.7471,    2598      25.1849,    2598       2.0440,    2598     -29.6258,    2598      48.3299
    2599     -30.5733,    2599      43.6749,    2599     -36.0677,    2599      20.0047,    2599       6.0530
    2600     -35.3867,    2600      42.8385,    2600     -32.2765,    2600      12.3283,    2600      14.8775
    2601     -25.2854,    2601      35.5269,    2601     -29.9039,    2601      17.0791,    2601       5.4926
    2602     -32.9862,    2602      20.4822,    2602      -0.0964,    2602     -18.6033,    2602      33.2752
    2603     -38.9158,    2603      36.1062,    2603     -21.4866,    2603      -0.7734,    2603      25.6474
    2604     -36.0922,    2604      40.0712,    2604     -28.6201,    2604       9.1386,    2604      16.0686
    2605     -37.3681,    2605      40.3365,    2605     -24.4102,    2605       2.4227,    2605      22.0401
    2606     -26.3393,    2606      -0.6058,    2606      24.4819,    2606     -40.5591,    2606      42.4228
    2607     -36.1455,    2607      17.5526,    2607       5.8700,    2607     -26.5531,    2607      37.8994
    2608     -42.3347,    2608      16.5280,    2608      10.1293,    2608     -32.6572,    2608      46.4779
    2609     -39.0930,    2609       9.0109,    2609      22.0575,    2609     -47.7848,    2609      57.7469
    2610     -23.6263,    2610       7.2358,    2610      10.4240,    2610     -24.8979,    2610      29.9359
    2611     -42.6548,    2611      19.6665,    2611       6.3607,    2611     -31.0183,    2611      47.2217
    2612     -39.5231,    2612      13.5312,    2612      16.6132,    2612     -38.1512,    2612      47.7756
    2613     -43.7757,    2613      20.1919,    2613       8.6235,    2613     -33.8562,    2613      49.7762
    2614     -44.4593,    2614      34.2219,    2614     -13.1236,    2614     -13.4157,    2614      37.8802
    2615     -32.5919,    2615      12.1118,    2615       8.8538,    2615     -28.7630,    2615      39.8383
    2616     -18.5182,    2616      -6.8357,    2616      27.0796,    2616     -37.7685,    2616      37.2152
    2617     -35.4503,    2617      14.9666,    2617       9.8772,    2617     -32.0585,    2617      44.0031
    2618     -37.7075,    2618      13.9491,    2618      11.1547,    2618     -30.7795,    2618      44.6608
    2619     -32.1199,    2619       6.9243,    2619      17.6283,    2619     -37.5868,    2619      45.2481
    2620     -16.3234,    2620      -8.3336,    2620      25.8688,    2620     -36.6730,    2620      32.7443
    2621     -31.0798,    2621      11.5972,    2621      10.5058,    2621     -28.1501,    2621      36.5900
    2622     -28.3302,    2622      38.3149,    2622     -34.5988,    2622      19.7629,    2622       5.1515
    2623     -52.2024,    2623      37.1052,    2623      -9.0369,    2623     -22.5797,    2623      50.0292
    2624     -45.3091,    2624      33.6950,    2624      -8.6035,    2624     -18.1983,    2624      37.3189
    2625     -41.1181,    2625      19.1784,    2625       6.8519,    2625     -31.2237,    2625      44.1587
    2626     -44.0253,    2626      36.2706,    2626     -16.4607,    2626      -8.2419,    2626      33.6264
    2627     -38.6414,    2627      42.7432,    2627     -32.7897,    2627      10.3944,    2627      17.9059
    2628     -37.7658,    2628      50.5849,    2628     -43.6943,    2628      20.0816,    2628      12.1581
    2629     -47.8694,    2629      51.9578,    2629     -35.1422,    2629       9.5288,    2629      22.3290
    2630     -29.6723,    2630      42.1478,    2630     -37.8510,    2630      20.2000,    2630       5.6785
    2631     -45.2980,    2631      50.4266,    2631     -36.5821,    2631      11.5978,    2631      21.5825
    2632     -39.2951,    2632      50.6295,    2632     -39.4090,    2632      20.9601,    2632      10.3828
    2633     -35.0725,    2633      52.5036,    2633     -46.1141,    2633      28.4802,    2633       4.5914
    2634     -44.7188,    2634      52.7023,    2634     -39.1943,    2634      15.5554,    2634      17.7695
    2635     -35.8886,    2635      44.6194,    2635     -33.8096,    2635      13.9718,    2635      14.0676
    2636     -37.4666,    2636      53.1279,    2636     -41.6467,    2636      19.8663,    2636      11.0070
    2637     -41.9353,    2637      50.0449,    2637     -39.8577,    2637      15.8786,    2637      16.8988
    2638     -51.0023,    2638      57.3775,    2638     -39.8478,    2638      13.1580,    2638      23.8164
    2639     -44.5573,    2639      46.1086,    2639     -30.9293,    2639       5.9760,    2639      24.2182
    2640     -20.0271,    2640      38.1305,    2640     -39.0737,    2640      31.6428,    2640      -6.9603
    2641     -28.2846,    2641      37.4500,    2641     -29.8096,    2641      17.3279,    2641       6.1796
    2642     -51.2769,    2642      52.3254,    2642     -39.4124,    2642      12.9879,    2642      24.2810
    2643     -35.0119,    2643      48.8628,    2643     -40.1447,    2643      21.8912,    2643       8.0239
    2644     -36.0248,    2644      43.9852,    2644     -33.6345,    2644      14.0902,    2644      13.4860
    2645     -33.2772,    2645      46.0021,    2645     -37.4573,    2645      21.3820,    2645       7.2436
    2646     -47.0795,    2646      48.3029,    2646     -28.8575,    2646       2.5021,    2646      27.3841
    2647     -28.9814,    2647      39.6178,    2647     -33.7020,    2647      18.9367,    2647       4.9149
    2648     -22.3587,    2648      39.8524,    2648     -38.7167,    2648      29.2691,    2648      -5.1062
    2649     -39.9946,    2649      50.7528,    2649     -42.7221,    2649      22.2796,    2649       9.7587
    2650     -45.0157,    2650      46.8154,    2650     -31.6206,    2650       6.8611,    2650      23.3670
    2651     -36.2853,    2651      47.5230,    2651     -36.0892,    2651      13.7127,    2651      14.3541
    2652     -35.7348,    2652      37.2560,    2652     -25.5929,    2652       8.2271,    2652      16.0701
    2653     -27.5427,    2653      42.8772,    2653     -39.0770,    2653      29.0189,    2653      -2.3701
    2654     -39.4947,    2654      51.4276,    2654     -43.6573,    2654      22.5658,    2654      10.0610
    2655     -31.7583,    2655      38.6068,    2655     -30.0739,    2655      13.5232,    2655      11.3775
    2656     -39.4735,    2656      49.3812,    2656     -43.3417,    2656      21.8362,    2656       9.7308
    2657     -37.5126,    2657      48.0434,    2657     -40.5442,    2657      20.4052,    2657      11.1913
    2658     -46.5158,    2658      55.9807,    2658     -41.7508,    2658      17.3351,    2658      17.9196
    2659     -49.3742,    2659      55.6228,    2659     -39.4616,    2659      14.0093,    2659      21.3804
    2660     -14.0752,    2660      36.8226,    2660     -44.6087,    2660      37.7427,    2660     -15.5808
    2661     -41.1291,    2661      47.5424,    2661     -38.9067,    2661      17.4472,    2661      15.8483
    2662     -35.8406,    2662      49.1097,    2662     -38.8949,    2662      19.1790,    2662      10.9399
    2663     -28.6324,    2663      43.8045,    2663     -41.5885,    2663      29.6841,    2663      -0.1213
    2664     -32.2409,    2664      47.5634,    2664     -41.4695,    2664      23.3859,    2664       5.9839
    2665     -36.9209,    2665      44.9163,    2665     -33.7785,    2665      14.1649,    2665      13.6395
    2666     -40.5302,    2666      50.0363,    2666     -43.8964,    2666      20.2778,    2666      13.3641
    2667     -33.4655,    2667      46.6093,    2667     -40.2710,    2667      23.4630,    2667       5.6562
    2668     -26.1191,    2668      46.0188,    2668     -48.5976,    2668      35.4494,    2668      -5.9746
    2669     -46.5443,    2669      54.7995,    2669     -40.0740,    2669      14.3266,    2669      21.0776
    2670     -41.7700,    2670      50.2081,    2670     -40.1408,    2670      16.3927,    2670      15.6926
    2671     -26.8742,    2671      39.6046,    2671     -33.5507,    2671      20.4887,    2671       3.8369
    2672     -41.8635,    2672      49.9398,    2672     -39.6836,    2672      19.4201,    2672      12.9872
    2673     -36.3843,    2673      48.7363,    2673     -41.8575,    2673      23.2935,    2673       8.2077
    2674     -33.1298,    2674      49.1469,    2674     -44.3617,    2674      25.1394,    2674       4.0861
    2675     -36.4818,    2675      47.0487,    2675     -35.7730,    2675      16.1798,    2675      12.1993
    2676     -29.7340,    2676      48.1923,    2676     -42.7703,    2676      27.7903,    2676       0.8156
    2677     -49.0047,    2677      42.1215,    2677     -23.0953,    2677      -3.9093,    2677      32.4984
    2678     -39.1871,    2678      47.2874,    2678     -36.0807,    2678      15.6351,    2678      14.7927
    2679     -41.2595,    2679      52.0574,    2679     -38.9948,    2679      14.9393,    2679      16.3314
    2680     -33.2941,    2680      47.0070,    2680     -43.5081,    2680      27.8270,    2680       2.5760
    2681     -30.6087,    2681      43.4577,    2681     -39.5524,    2681      23.7961,    2681       4.7574
    2682     -29.2773,    2682      42.6779,    2682     -43.0011,    2682      27.9872,    2682       0.4247
    2683     -33.8909,    2683      43.8032,    2683     -34.0159,    2683      15.6204,    2683      11.0889
    2684     -40.6097,    2684      43.8902,    2684     -29.6996,    2684       7.7545,    2684      21.5687
    2685     -32.3561,    2685      44.6515,    2685     -36.4973,    2685      20.7523,    2685       7.7662
    2686     -23.2985,    2686      36.6454,    2686     -36.0728,    2686      25.1508,    2686      -1.4941
    2687     -47.9491,    2687      51.5803,    2687     -31.4627,    2687       2.3251,    2687      28.8646
    2688     -31.4110,    2688      47.1488,    2688     -42.6959,    2688      26.0084,    2688       2.5471
    2689     -45.9715,    2689      52.4286,    2689     -39.4254,    2689      15.0481,    2689      18.5624
    2690     -46.2150,    2690      51.9350,    2690     -37.8468,    2690      10.7261,    2690      21.0341
    2691     -32.1950,    2691      41.9365,    2691     -33.9206,    2691      16.8780,    2691       8.3602
    2692     -44.4116,    2692      49.9745,    2692     -35.3382,    2692      10.2292,    2692      20.9018
    2693     -28.7464,    2693      39.7866,    2693     -33.0708,    2693      17.8223,    2693       6.4016
    2694     -32.1863,    2694      37.2933,    2694     -29.9529,    2694      11.9771,    2694      13.0266
    2695     -32.0671,    2695      19.3373,    2695       0.3473,    2695     -18.0233,    2695      29.3864
    2696     -29.2312,    2696      26.8482,    2696     -14.9501,    2696      -1.9330,    2696      19.7181
    2697     -31.6642,    2697      41.4567,    2697     -34.5555,    2697      15.0819,    2697      10.1349
    2698     -28.2274,    2698       3.8601,    2698      19.2794,    2698     -35.4285,    2698      42.3512
    2699     -49.2851,    2699      32.5305,    2699      -4.4922,    2699     -25.2889,    2699      46.6224
    2700     -34.8319,    2700      28.8176,    2700     -10.4824,    2700      -9.0471,    2700      27.5776
    2701     -35.2600,    2701      13.1511,    2701      13.0432,    2701     -35.2800,    2701      45.7659
    2702     -38.0514,    2702      21.4585,    2702       1.7961,    2702     -23.4845,    2702      39.8266
    2703     -32.7348,    2703      18.8111,    2703      -0.5549,    2703     -18.8333,    2703      33.3488
    2704     -24.1149,    2704      15.6435,    2704      -1.3734,    2704     -11.5848,    2704      22.9331
    2705     -33.4813,    2705      10.0347,    2705      13.7358,    2705     -31.1628,    2705      44.0537
    2706     -40.1414,    2706      27.2732,    2706      -4.3948,    2706     -19.5335,    2706      36.5264
    2707     -38.7743,    2707      19.6073,    2707       5.3640,    2707     -28.2747,    2707      43.1083
    2708     -41.8183,    2708      28.4525,    2708      -4.5781,    2708     -20.4244,    2708      40.1394
    2709     -30.2398,    2709       3.1953,    2709      21.4779,    2709     -38.1913,    2709      44.9165
    2710     -37.0091,    2710       7.1540,    2710      20.7789,    2710     -42.1104,    2710      49.8368
    2711     -34.3616,    2711      20.7163,    2711      -0.0392,    2711     -21.8735,    2711      35.4518
    2712     -33.4029,    2712      21.0743,    2712      -2.1576,    2712     -18.5699,    2712      31.6328
    2713     -37.6079,    2713      17.8752,    2713       5.3802,    2713     -24.7882,    2713      39.5553
    2714     -42.7294,    2714      22.5057,    2714       3.0587,    2714     -29.0373,    2714      46.2592
